Frequency [Hz],A2,AY1,AY2,AY3,AY4,AY5,AY6,AY7,R1,R2,AZ2,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,A4,A5,A6,A7,A8,A9,A10
1.25,4.088454804580643,3.957621041597764,3.6379663975559766,2.708172394333783,1.6177973986509435,0.975470696489857,0.9188944757860765,1.234699234222775,1.2334591970116189,1.2319646107311755,1.234234588386017,1.2290184743202013,1.2317890710135062,1.2300547361396976,1.2262727589388545,4.246246636948254,2.638760057870805,1.000534675227632,4.141045634394622,3.82321694298325,2.845620689126406,1.6086956945981083,0.9559610640032505,0.998582370901887,3.983067943936148
1.375,3.3571973390232284,2.9338885900730913,2.613751188841537,1.8551602404662437,0.9479334864404416,0.758301574587338,0.8911083184975074,1.309606363007196,1.2710139570250711,1.3467137199607253,1.3505778990037225,1.2841853153621607,1.275998403367907,1.2675710740280968,1.261441871406824,3.4374499285366404,2.494373928501132,1.0052339292204258,3.4128892909648796,3.246235299162909,2.65581395245654,1.9404916485204584,1.3123559678288876,0.9996499499398896,3.0060400602982744
1.5,2.545410786892713,2.4508945016833934,2.165185292023022,1.3917714897502824,0.5696179211132832,0.7025807451342776,0.9101649619461688,1.2128580209640645,1.2484595118620494,1.2567865339515225,1.2426008266314466,1.2528493800053173,1.2479077095552844,1.2368776430842567,1.2324974006409397,2.6258291701815684,1.3180827723772648,1.0052947924865072,2.53602465007714,2.2352867922610433,1.433094588408714,0.5285268204125545,0.7263297796677296,0.9951488071538386,2.4861854436410273
1.625,0.3052539770261811,1.6258298419566788,1.4021164867227411,0.9082953379511566,0.4745990430242381,0.7522069143667094,0.8533048089431349,1.2440983475987077,1.239177023958533,1.3181716528322034,1.226212773373206,1.2309232077026089,1.227643093635502,1.1960793437824284,1.2137262879575497,0.35467143694215225,0.5843269317260306,0.9844143069341115,0.29852356543808173,0.4291541225830078,0.624593458623093,0.820230142921571,0.9771357711675643,0.9912505985754875,1.6816166632061644
1.75,1.3659233682109897,1.5350739761985635,1.3167394835120916,0.7538593149640335,0.3510987464318267,0.7467932455761849,0.9124275940418932,1.21869706869308,1.2504351275131138,1.2628384782613653,1.2445858350366805,1.2552850290753421,1.2402933498425572,1.2361722574227154,1.2289406244715086,1.3991716885769327,0.5201909246608996,1.0029973230629112,1.3164936779881138,1.0889209218569915,0.5589084754708975,0.37086477424230546,0.8259075606439056,0.9957250534645893,1.5622069051308758
1.875,0.806331992641834,1.102665562124655,0.8808820659957041,0.4626377695778594,0.3531530261689698,0.790719236806094,0.8933706937229051,1.2426446443153178,1.2433203551576952,1.2729986375624394,1.2315257809155422,1.2498019703817764,1.2581003784679217,1.2243815098322302,1.2223085035175494,0.8126240983618833,0.7015343608033734,0.9914893535873996,0.9076766691186627,0.862653272583189,0.7583712768682783,0.862684275131254,0.9741352059472949,0.9962425037050798,1.1186049164139182
2.0,1.1038932024404502,0.9968776075733655,0.8139478358657788,0.3593834208239735,0.35802428264393826,0.7768939216309027,0.9051664701664303,1.2252702355162095,1.2500690340202927,1.2524575875429016,1.244877723545909,1.2506933705967413,1.2455485033615776,1.2371410504805134,1.228869757487096,1.1392360733209554,0.2843336053643121,1.001258684715713,1.0755803128210912,0.8654149081211415,0.3158612894833497,0.3345407184663056,0.833132884208008,0.993409513505377,1.029090680197392
2.125,0.7941843832281753,0.616401191299425,0.482874209428362,0.3419470741357513,0.5257723546446256,0.8084637444532701,0.860481350141578,1.2424378704811443,1.2579894809698875,1.2895897465828035,1.2624547049131345,1.2485265726498744,1.2486838983112938,1.1998590371521718,1.265049604528099,0.7512052672081145,0.7026048208061622,0.9807067424890255,0.8919353602315275,0.8521235379433577,0.7585303043988646,0.8102319901615357,0.9384630375580314,0.9875921314313816,0.6788113007857651
2.25,0.8155262097582842,0.8542373129392267,0.6762727579912448,0.2663838521245007,0.4267775787410598,0.8153868601984451,0.9206251442694741,1.261212733667192,1.2547406474448541,1.2649666163261715,1.257500964185766,1.251409837861648,1.2480466059813453,1.2421148631885748,1.2280325396852674,0.801747075844723,0.23988684632896726,1.0000288924062175,0.7580852275072077,0.5623971012000595,0.23138966269446762,0.5517941355487535,0.9015233017492817,0.9915423359025287,0.9059621421186502
2.375,1.0801971715013947,0.6777266640718669,0.49649320861402935,0.3192871422400707,0.5349021815899847,0.8488158027560095,0.8922537388222718,1.263854278373463,1.2687041408958937,1.2881008338678315,1.278577215382088,1.2364914179828252,1.2517437218977676,1.2208456863237627,1.1944298571979672,1.1598517779761985,0.7117182499315119,1.0094076577460642,1.1154612364073182,0.9961454599733541,0.7267348624053245,0.7229617440445298,0.8928871918368505,1.000266503505151,0.6339835438517613
2.5,0.7241700611399056,0.6433006480796696,0.48150699055017626,0.19551923971599186,0.531326339621179,0.8508487768528373,0.9216502695516416,1.257629037996764,1.2458375787599232,1.25299549304622,1.2529482664439089,1.2408284564293393,1.2439257608535046,1.2392602580177572,1.2241390272871915,0.7129443890777317,0.23544905978000324,0.9996924860388836,0.6503325196828125,0.4449624072551531,0.20922277813929888,0.6135343236813278,0.9316654195004765,0.9962360795740137,0.6942847698709151
2.625,1.2447840042316043,0.4707777288386436,0.30377607940822904,0.2580893741758073,0.5830876659374667,0.8422605645867478,0.8752438774033948,1.2775201910502043,1.270994176605998,1.266803337445029,1.262106665166351,1.2380512352592172,1.2425536456583488,1.1994510973967283,1.1955851515962777,1.1655302207697789,0.5584383240025672,0.9960826555774557,1.282544037762601,1.0595497350493561,0.6661962926529698,0.63982863850995,0.8844329120424501,0.9925535354394888,0.3482083562321449
2.75,0.553121837830989,0.6314094600088472,0.44752651729938814,0.07278024312689448,0.5367686349226977,0.851268951136269,0.907567777683548,1.248225369942154,1.2470000923164548,1.2541593194804401,1.2503637539400476,1.2366213437525684,1.2400945445631504,1.2297645195405862,1.2207967138338758,0.5439134411557408,0.2211809483680834,1.0009457452152029,0.4942917586684246,0.2900123560500127,0.2083759159393934,0.6815618381105786,0.9541180187389862,0.9932914828622663,0.6532308917821893
2.875,1.4300718844896263,0.5356419564644296,0.36908188310442547,0.25591950045653583,0.5316171836531708,0.803736631665962,0.8222434533688557,1.250836974899768,1.2449182146431939,1.2628507783963148,1.2420796143532358,1.207819424789182,1.2170324517884736,1.178936293686752,1.2042107155503763,1.4760298707904134,0.5579867436588577,1.0100346627673906,1.4132532278628784,1.1586215663518982,0.6619665877719044,0.5492533325575452,0.841406950551645,0.9878906555444524,0.5705759040129341
3.0,0.5670991478804046,0.5460013110496813,0.35852246548606936,0.12499505586759424,0.6172660817121832,0.889755072284404,0.9250632207749371,1.2613924915618289,1.2528198601304623,1.2614450586805168,1.2601752367006145,1.247361059431865,1.2482189370607295,1.2426313486960512,1.224233542982178,0.5970752925362004,0.1866493610357759,1.0003613525941615,0.5013467750875582,0.2807252054803064,0.19622659839765377,0.6643906752398153,0.9514074206254712,0.9951221636974193,0.5918266565370147
3.125,1.5271026292443726,0.39859799632713633,0.25655881948173526,0.3303485861041571,0.6588472163806773,0.8931299734429744,0.8871979181822622,1.2919479964400706,1.2531682575476324,1.2718137286009483,1.2567188038596386,1.2501517831293374,1.2388392547977358,1.2021786375261023,1.1967169248415503,1.5857871623358801,0.6634544409885472,1.0080438028668548,1.4908453841011968,1.210607948690354,0.6971734812233936,0.5081264432667784,0.8398852285260549,0.9923453009464543,0.38981152651602413
3.25,0.7166237861911031,0.47746894215958047,0.26782291543428877,0.23370762231835826,0.7157973492409381,0.9303077679424852,0.9268798363887248,1.2785385494123822,1.271480700453804,1.2752115935090145,1.2772483953472955,1.262315263448464,1.2585492849666489,1.2499346536018865,1.2308298671094549,0.7159947890680071,0.18612601808424675,1.0023988461185254,0.6390414658659707,0.3904051253050882,0.1916640850577347,0.7003578249682815,0.968304431142508,0.9962894087856999,0.5102071957454165
3.375,1.4911039155325985,0.4355475024865254,0.3051871774270215,0.4050071223774649,0.6878014121798124,0.9230922514889379,0.9379329103621122,1.2746487142457115,1.2368100739669297,1.2867612734684044,1.263871371409991,1.229434457645333,1.222661824646511,1.192492294689445,1.2089404256185072,1.4902279371297724,0.4645011694806669,1.023610964719192,1.3961454294456046,1.0753282887099036,0.4975968300946324,0.4180392445034704,0.8808428980794175,0.9941828886773949,0.423082384399815
3.5,0.5602839697095433,0.45231696856548953,0.24438137897487142,0.349869625586855,0.8131893644618554,0.9614614238760768,0.930341851679299,1.260096309440236,1.2541718804276552,1.257748153618788,1.2623847054274504,1.246819532857807,1.2475617249025823,1.2413667392643215,1.2212947100824143,0.5113549278455267,0.43980722052156057,1.000349274571738,0.4745572991032713,0.21586051077762602,0.4093817453079492,0.8977954019622283,1.0417974474440614,0.996316777553042,0.516118348577626
3.625,1.2011186500566278,0.26331289533533125,0.1225340216073128,0.26121950713822134,0.6185042152347157,0.8310527310997766,0.8262473095289514,1.309735753766578,1.2893130465461209,1.3022951560663896,1.3017863965206198,1.2690587564010283,1.2529978464592229,1.2301449333842382,1.2055851467512113,1.2022267592989238,0.12050838162463971,0.9816262965419942,1.1136095613167503,0.7636799219423784,0.1539498093784124,0.3898368515174623,0.8959377897119382,0.9874805057738795,0.2982608587723317
3.75,0.5753145488391278,0.678138939603379,0.413202947366685,0.14799040826905527,0.6582763795509514,0.8772781735790114,0.910504535616172,1.252063510499423,1.239433764139079,1.2558775690528723,1.2472796071859815,1.2306947835370328,1.2316229013049331,1.2250449083323662,1.215085455648149,0.5604550366440206,0.44346304975363227,0.999940518416751,0.45086005665724754,0.13260260932166484,0.4420574014158886,0.9166455355858218,1.0544322837588282,0.996703771673707,0.7882306627256217
3.875,1.0845343658501072,0.2570108666745092,0.09758423778552125,0.35610871974854674,0.7002134038732567,0.864441070798709,0.828227657232045,1.2484708007924283,1.2840494157595534,1.2703322761594824,1.2549495778178474,1.224907174393,1.2247537923803336,1.2123656574571593,1.2316463475801949,1.126801874404235,0.09881210486289023,0.9934347579778469,0.9561577336882379,0.660457494620748,0.07221295041430457,0.510566844594593,0.9074132631505161,0.9996214918838044,0.2783369729522522
4.0,0.488317897289995,0.5613222734977735,0.2843843424245304,0.3984033034104615,0.9006900117817287,1.0009050845510918,0.9206355724759533,1.2643922800763046,1.2589806191342865,1.2596235298491023,1.2677652864672448,1.2511392164447313,1.2500349477265547,1.2403185467385809,1.2224635280353273,0.4725787922892136,0.47653206527237985,0.9990659495046607,0.409959613845967,0.13579140034200346,0.45788015719998015,0.9425814221246507,1.0518343871006521,0.996494992830791,0.659549852534226
4.125,0.7851553477472907,0.4121055426980443,0.16738048910213688,0.3989431084928283,0.8568593809157297,0.9680221235163651,0.8652092038349372,1.2685281341108188,1.274934302070785,1.2554872682406084,1.2710829527790293,1.2373378604236318,1.226643032406887,1.201458061378345,1.2126761145628644,0.8286398128022239,0.3540520476761556,1.0336936979367417,0.6649163302198551,0.43493216113143107,0.31652165638025453,0.6699831636789942,0.9572091043095597,0.9928948910372405,0.4865598846183147
4.25,0.609305292841447,0.4629482872544749,0.17670114002686982,0.44688855422143753,0.9411354540294853,1.0175851841412884,0.9040559334273226,1.2673406904469113,1.2628258383008648,1.26876933111305,1.2714289948552273,1.2483574697588258,1.248658059731914,1.2353598846200893,1.2287144597082935,0.5966670721647137,0.4811028560766941,1.0014453783632513,0.4822924442930244,0.17881120603637746,0.48206731252809404,0.9648389629827354,1.070183374224154,0.9965758736673495,0.5587099628598917
4.375,0.47757054296187257,0.25429025549593737,0.17049090893820998,0.2462130781046328,0.6825068301716173,0.8950246647087874,0.8618081894947914,1.2369458612167334,1.2377431602697813,1.24638667643231,1.2319656261962164,1.2252752356510896,1.2090319154094236,1.2021718194942745,1.2035380141355438,0.48634069777108463,0.4318921587769193,1.0302826793073723,0.3198270735771304,0.19819542543968185,0.4549221620851174,0.868856761365229,1.0722838850927248,0.9993774460241139,0.30677572861236807
4.5,0.7232959773928562,0.42777613739509396,0.19684007377996765,0.5484169153127544,0.9928529194195819,1.026623661525342,0.9314842096090737,1.2796922361137435,1.2795515937398185,1.2799165890534867,1.2794543290170524,1.2587932546634848,1.250137577650869,1.2358838753364048,1.21974692218721,0.7031775256217991,0.5528550975801431,1.0047152054635946,0.5837666618499701,0.18484462167563978,0.5519585085043209,1.0285343166128562,1.079330494129952,0.9999854834626212,0.4994540321673516
4.625,1.0337690487163984,0.42631741011203794,0.2096098573405065,0.3515152493949183,0.7898460111845029,0.9325695361329213,0.9142511634259727,1.2761479916121923,1.2837684519087014,1.2862370146022248,1.2724342954204877,1.2508898204596768,1.2483259044070445,1.23279129503744,1.2240141991497833,1.0882691511260625,0.5210594386997598,1.0426589240566706,0.8343633469961399,0.4865246812387777,0.5619851930920906,0.999698492928038,1.0959326953864512,0.9925601495866493,0.48086498843666153
4.75,0.713647547984507,0.4986897419437324,0.20089805919438342,0.48693835708811345,0.9911031867779321,1.0534617357669103,0.928143254802414,1.2805398883825394,1.2729024586344524,1.2744685778223797,1.2788012177009254,1.268399431545893,1.2586536870877354,1.2516848920287185,1.2186605417035226,0.6937395048194022,0.7767524261775461,1.0022128392872103,0.5471454068254642,0.1604693483342732,0.7748394814512878,1.282116268900281,1.202678571092734,0.9986666276338783,0.5875243678170986
4.875,0.9837835635848151,0.3974953391612631,0.14697627668632515,0.32954701764149,0.7812922692030912,0.9349399226709486,0.8660786565676233,1.3186653841872993,1.3002239823738608,1.2952075009448099,1.2885341385128894,1.2733693490426512,1.253254360308454,1.2648795324833024,1.2230532853013263,0.9860899919673671,0.8643822909605511,1.0407361432122293,0.6832364049933525,0.3875056492194849,0.8755003888340263,1.2834155064958832,1.1488221133923686,0.9812563164732172,0.5016595555778771
5.0,0.8431498988843896,0.4780026585546155,0.1267700446637317,0.7511849288982765,1.2521597652454683,1.123125495481746,0.9305609567527284,1.2854118758606687,1.2721640352597599,1.272161946087335,1.2811460202984428,1.2547546596352863,1.24640476300556,1.2416070360709355,1.232645739451304,0.8301113868040054,0.9075617649120994,1.007519042345689,0.6384616873821007,0.14237622503487427,0.915948869196569,1.4497336198697617,1.2465493722303669,1.0057793771960624,0.5731836271390486
5.125,0.8394393118644978,0.483262069741864,0.24790515292433932,0.3227185255000345,0.7879845026053784,0.8688382263853455,0.8151642695985927,1.2696787145781432,1.2352553405055047,1.2279401126122507,1.2568904144810378,1.240171251833074,1.2170126639121195,1.225327758773783,1.2097630597889366,0.7791300836757258,0.9043696375363229,1.0358029507304942,0.5441755317407772,0.1573202610105374,0.9072582617135697,1.3722905014112001,1.2399384522384929,0.9795722133523941,0.5907286066195107
5.25,1.0714038356544626,0.6026691627748547,0.20051537183577453,0.7709510372425371,1.2679045562861904,1.1195202462458305,0.925722252874488,1.279643100321898,1.261680100431562,1.2568728682282626,1.2761282252460524,1.2393398974176086,1.2403257935461265,1.2286289644124735,1.2230085194157905,1.0320635723333231,1.039702607137215,1.0050562682791084,0.8179460946198401,0.15217665381284282,1.035400908919757,1.6009018078784583,1.2997531579558401,1.006501523665371,0.7251640584363918
5.375,0.7368824294324068,0.5400660678253332,0.2358494287420361,0.4400777430347277,0.9566332675065738,0.9880649507819412,0.8944553576392424,1.2399740247199433,1.2413094177718031,1.2184375677786274,1.23515271946073,1.1631328492681607,1.2067387330803623,1.1801910279436791,1.187888314068507,0.7636148779342486,0.8847325066594995,1.009736166063886,0.4580006870204337,0.2850565648431352,0.9421206780596785,1.352538662781418,1.2440434329492132,0.9794163986637918,0.6476176783311824
5.5,0.8692065279300863,0.6142962067521209,0.14803701174049497,0.8314946189903022,1.3361809400900766,1.1582406526833802,0.9062988420790411,1.289345113641609,1.2736946146498929,1.2671533996099384,1.2860082960310533,1.2450118073179282,1.245348840573128,1.2329111008737654,1.2320792185498486,0.8577419873675529,0.8928212133169118,1.0017559732469432,0.6503835259090616,0.1452706489301502,0.9052514865866876,1.399242246258629,1.2089062475931496,1.0022657090013534,0.7509709568747398
5.625,0.798689052658207,0.6039418789076534,0.19273832390450685,0.6523260972812345,1.1142592708378356,1.0115110768935172,0.8480183673396634,1.2708076296340163,1.2341581848435454,1.2182522620016076,1.2310815075819552,1.2406101898571922,1.2140639568379732,1.2352535608421191,1.2329045217562247,0.7854950754034201,0.8417477906891864,1.0062116075269996,0.5204177893105693,0.1772339235534606,0.8323016400405692,1.2831114329015658,1.1603555795828284,0.9772833080893302,0.7385225956691192
5.75,1.063214844785066,0.7908297454340182,0.17291055041649733,1.0608009596563204,1.61853473111069,1.2660028830073338,0.9317857667181654,1.305627438601444,1.2890724635933335,1.2838433388923969,1.297539688870185,1.2691743091814511,1.2590780307546814,1.2428806923728253,1.2266438420937593,1.028088913784899,1.2726856819611174,1.0104108733256119,0.7689474555809,0.17452523187187663,1.2668559471346834,1.7727835356299424,1.3161694752055373,1.003223665814705,1.009176990121151
5.875,1.222571228109075,0.7246749248126342,0.22080093192805014,0.7824859632304729,1.3568710701217244,1.15583155339786,0.8978031160484272,1.3114635308946327,1.241076067134022,1.2474287579545882,1.2593890666252112,1.2618856222686115,1.227250463935514,1.255104888844442,1.2354807607454446,1.2215695055051696,1.3869052651867382,1.036358382787211,0.7931518364787721,0.1929963088851912,1.3906347255151852,1.7928053495406084,1.3136552247366637,0.9888103670777134,0.8832674824011139
6.0,1.2982462626956073,0.7780827082406456,0.14256489794732038,1.1169587839656898,1.6402624299093056,1.2273871300358974,0.9219925552544883,1.2819606669900065,1.2637756398195605,1.2748221740402776,1.275815425919524,1.2553130916288637,1.2470099550162368,1.2384786348921633,1.217973474684042,1.2663019682784475,1.5220666945231782,1.0097831213805168,0.9259934002101667,0.19349423318292863,1.5254161415996796,2.037316294152531,1.3924499225804012,0.9951207628616582,0.9813555351280895
6.125,1.4089963721934888,0.7656933843178074,0.23400998852015764,1.0149577811354458,1.432808227589355,1.0903896712874597,0.8936454017349467,1.199641134702766,1.231686333817822,1.2179238601508324,1.2460579444536806,1.1960145132091182,1.200731429522485,1.196926343057359,1.2236437543876382,1.3771490679974658,1.495888043512784,1.0113748078147722,0.991271720884961,0.1334248566510816,1.4752804711467067,2.009455745521774,1.4328692850477873,0.9758860307848521,0.9419196051524787
6.25,1.6814707624175231,1.1131536600653318,0.1776223626016089,1.7830713198222594,2.3122549999098383,1.3761949949561394,0.9043989364851841,1.2803709577212128,1.2796075883553415,1.2775107340376297,1.2873605889286759,1.2549326523863131,1.248584484340474,1.2368780379320476,1.2196542403323583,1.6623093621898155,2.11411105821987,1.000179864346821,1.1900236002611113,0.26729818412508666,2.115325022883239,2.5914074477796345,1.489524037979155,0.9962569152476182,1.3805071399151254
6.375,0.9528724993984337,0.40121119468113364,0.24290373378077235,0.7693520640357336,1.0892653227092937,1.0000629550147524,0.8619550180406458,1.2092200157794402,1.2114339197605526,1.1932150177509302,1.208749277162979,1.1750974725688554,1.205879492236616,1.202985790023799,1.2159779739102186,0.9686170037598941,1.1631223283401502,1.0634635893610611,0.6280416236119449,0.15129923003899984,1.1457210489036767,1.5602495848797246,1.2750882976444406,0.9806070422471641,0.4627220101729179
6.5,1.7170810990102885,0.8045641354193502,0.13601373722009777,1.3452059576634106,1.7614760434968983,1.1908371097741972,0.9249611780066634,1.306070151960934,1.3101851020020832,1.3001197544668541,1.3036567373946542,1.270999802505719,1.2649283207077482,1.2446225503595942,1.2244695922457605,1.6870560532162333,2.1369093029360626,0.9961137876076717,1.191806141781254,0.2935469441788188,2.128307073096505,2.4826507430906792,1.327787452978024,0.9970478533607233,1.0253344089572534
6.625,1.672085945253827,0.4371423066953218,0.16967053685972203,0.7228733654867167,1.0212759946016765,0.9079479885526371,0.8746860267091315,1.2825322132197883,1.2092333130898167,1.229507742153053,1.2192387707081354,1.28761598667959,1.2331511084048286,1.2711742487812994,1.2328285558385108,1.6086235345619295,2.160951399326896,1.0557458405584943,1.1160201121216622,0.28150395596309075,2.1689942146296732,2.511688439265598,1.3394332056548446,0.9860619321700147,0.6220550042309828
6.75,1.7676689786597666,0.7767064096494345,0.16419484171315682,1.3804191628873146,1.5801850855610287,0.9794523576704595,0.9094743571396995,1.281236354955481,1.2873618998552958,1.2894598678191083,1.2904010773066272,1.251907420906492,1.2563053768273336,1.232404609799815,1.2365890173580214,1.7390818132884724,2.1959068016678023,0.9945308933071598,1.1884897315055465,0.3643629015380745,2.1847370574990124,2.416737584549388,1.1576692699110651,0.994236547581847,1.0036527159586577
6.875,1.1332174271409405,0.5058451021891529,0.20965989761501722,0.7762611642727535,1.1449766842151428,1.0337703463695198,0.9054207121822473,1.2347682423915374,1.2394025397099357,1.2251868887634387,1.2509291307239314,1.1777940173459935,1.231914483445977,1.2312138402250787,1.225167554969178,1.1146732458317787,1.5939530659328487,1.0362618502157932,0.8154250239483477,0.16539806771372884,1.5704637230970866,1.7879764819984019,1.093504621794175,0.9772277017194226,0.6886833617666155
7.0,1.3460356201909487,1.0089184170910335,0.24309858816760435,1.8310931601290006,1.8897583093089687,0.7926472573074079,0.9202968422091977,1.2818869928691234,1.2832228633002083,1.2881985668155633,1.2822509829605357,1.2558300799301356,1.2463769445733368,1.2223579108333134,1.2183950794538707,1.3334197918313453,1.645260630555124,0.9882270602680766,0.9161117328741877,0.2828140046241798,1.6348214177204403,1.6900962409021267,0.9112824133089856,0.9914862766638662,1.337750270324102
7.125,1.1917376125160102,0.6168030613646033,0.161758023320809,0.9167377813565036,1.397621083787727,1.1693779751109967,0.9124436623034298,1.2629926889990617,1.3735019060188927,1.3287597064437169,1.3558672595024819,1.153220717158154,1.2891219177201132,1.2114047356148037,1.285489582087249,1.1779076782972302,1.5641558714835828,1.0449877684757778,0.8437592856731128,0.1756316281835514,1.5530611565030619,1.722768315158658,1.0269340495356059,0.985500210157165,0.800316359016598
7.25,0.9977106565084114,0.5219606028141686,0.1913691647915396,1.0405084852169528,0.9929109381010033,0.7625452164539074,0.8855952372894634,1.3448908610378882,1.339988168787483,1.3439567622966355,1.3338194597631141,1.326039599616892,1.3059969025933518,1.2898379740542103,1.2272348520436576,0.9959239727934239,1.4115633440599522,0.9996614855029663,0.6503090934584008,0.31773656017159174,1.3882282685364693,1.281729672486115,0.7438630739528875,0.9960286602858112,0.7064096329633623
7.375,1.0803326682037426,0.6519761412800532,0.223937958945821,1.2227083716001703,1.4823348970530286,1.0376017978348187,0.8738347776719049,1.2282651429260794,1.2232743007560323,1.215516715579858,1.2306513032809097,1.184700262762759,1.2272482323363945,1.2273061122344897,1.2645868229226616,1.0467832220098576,1.5728046085803826,1.056760934955187,0.7870324468309933,0.1980669426198033,1.560857422631435,1.762718192750037,1.1630151065555348,0.9837663643695052,0.918246241142823
7.5,1.1228183804901812,0.4650635435430608,0.23116349669343578,1.0121181909838097,0.8914030406399872,0.6448218174954373,0.9008240781621922,1.3333097246127965,1.3071765097500354,1.3219410370358646,1.3095059075928432,1.3016475867858794,1.2822471480289819,1.2710184510674272,1.2227939242081005,1.1119092570467297,1.4297957329016902,0.996392115974373,0.7052422424840465,0.3449510981214722,1.4024618276628336,1.1671640844787428,0.5781422716516809,1.000977495425119,0.650914659005537
