Time [s],Input force,A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,R1,R2
0.2,-0.014918346,-0.027711,-0.031926,-0.024812,-0.032359,-0.010054,0.0085598,0.013967,-0.027687,-0.029645,-0.0055414,-0.0097666,0.023676,-0.011507,-0.0087596,0.0091341,0.016343,-0.019787,0.0024244,0.005449,0.0049222,0.0085578,0.011085,0.010016,0.0011204,0.0021287
0.22,-0.022999116,-0.0052016,-0.033145,-0.026795,-0.03696,-0.0079512,0.0058843,-0.0016783,-0.0075481,-0.028416,-0.011005,-0.027086,0.018575,-0.003545,-0.018099,0.01893,0.003639,-0.008312,-0.0010726,0.0034766,0.0017272,0.0018631,0.00095559,0.0029523,-0.0017929,-0.0013134
0.24,-0.030855125999999997,0.01713,-0.036877,-0.032185,-0.031669,-0.0076772,0.0010235,-0.014746,0.013377,-0.032273,-0.017595,-0.028075,-0.0026442,0.0079926,-0.020983,0.018465,-0.0058884,0.0047023,-0.0040035,-0.0018907,-0.0036162,-0.006282,-0.009022,-0.0085824,-0.0037055,-0.0024756
0.26,-0.033973649999999994,0.028512,-0.039439,-0.040182,-0.031012,-0.0061601,-0.00368,-0.017607,0.023036,-0.038669,-0.015764,-0.016961,-0.020844,0.012316,-0.009731,0.0038405,-0.0055153,0.011698,-0.0031449,-0.0049926,-0.0057236,-0.0098571,-0.0066465,-0.0078235,-0.0012823,-0.0004628
0.28,-0.028500432,0.025284,-0.039203,-0.042678,-0.02927,-0.0062194,-0.014224,-0.0050815,0.020212,-0.042908,-0.010316,-0.0024484,-0.025019,0.0022373,0.0072969,-0.014933,0.0042347,0.010995,0.0020906,-7.8621e-05,-0.004263,-0.0031956,-0.0016547,-0.0014106,0.0046308,0.005256
0.3,-0.025297625999999997,0.012886,-0.039251,-0.04725,-0.026019,-0.0095416,-0.024589,0.010277,0.0094727,-0.045133,-0.0097039,0.012014,-0.023886,-0.012594,0.022318,-0.02926,0.011344,0.0097264,0.007124,0.003427,0.0011572,0.0032331,0.00077981,0.0038032,0.0046934,0.0079923
0.32,-0.019004382,0.0045064,-0.036102,-0.051869,-0.023691,-0.018116,-0.022015,0.015113,0.0047728,-0.040827,-0.012702,0.020126,-0.016268,-0.016962,0.024421,-0.027718,0.0049176,0.015167,0.0059622,0.0054274,0.0043579,0.0063334,0.0027464,0.0043417,-0.0025127,0.0025048
0.34,-0.01436874,0.0072885,-0.026632,-0.050261,-0.020459,-0.030439,-0.012495,0.0071764,0.0095847,-0.028082,-0.022867,0.017128,-0.0038241,-0.01634,0.0077292,-0.0064395,-0.0089714,0.020371,-0.0010668,0.0024895,0.004758,0.0088228,0.0026398,0.0010938,-0.0064399,-0.0027102
0.36,-0.007299384000000001,0.013444,-0.019786,-0.038517,-0.022288,-0.035752,-0.0029024,-0.00063117,0.013932,-0.018217,-0.028157,0.0064616,0.0098231,-0.0098244,-0.010174,0.013877,-0.015164,0.016563,-0.0056232,-0.0025789,-0.00052243,0.0026644,0.0019457,0.00089288,-0.0043984,-0.0031246
0.38,-0.011483754,0.0055852,-0.025078,-0.016929,-0.0355,-0.031288,-0.0027204,-0.0017109,0.010955,-0.0226,-0.023827,-0.004812,0.020051,-0.0031519,-0.01851,0.01749,-0.0023209,0.0022099,-0.0047908,-0.0052628,-0.0084337,-0.0062165,-0.0046978,-0.0025315,-0.001914,-0.0023395
0.4,-0.022893761999999998,-0.0029726,-0.041736,0.0002817,-0.052378,-0.023296,-0.0056193,0.0022355,0.0071534,-0.039189,-0.022587,-0.0095063,0.019958,-0.00016467,-0.021565,0.012949,0.016402,-0.018732,-0.00031983,-0.0019775,-0.0079085,-0.0096799,-0.0085229,-0.0063116,-0.00053211,0.00036079
0.42,-0.033427559999999995,-0.0050928,-0.053934,-0.0056512,-0.052898,-0.024789,-0.0035177,0.0051734,0.0018645,-0.052558,-0.033695,-0.0085348,0.010497,0.0083284,-0.02118,0.0081597,0.023118,-0.026308,0.0028595,0.0049728,-0.00055817,-0.0067321,-0.0044037,-0.0055474,0.0013898,0.0040279
0.44,-0.034307279999999996,-0.00049133,-0.048887,-0.031708,-0.031911,-0.036502,0.0004805,0.0048262,-0.0023956,-0.049601,-0.047975,-0.0061458,-0.0013062,0.013579,-0.017937,0.0056803,0.013846,-0.014867,0.0025663,0.0062917,0.0050275,0.00050063,-0.00073899,-0.001374,0.0038439,0.0059376
0.46,-0.011487264,0.0090484,-0.029054,-0.05572,-0.01729,-0.043797,0.0035016,0.0028108,-0.0041464,-0.032149,-0.052311,0.003645,-0.00961,0.011419,-0.0062189,0.0029018,-0.0010576,0.00090027,0.0028125,0.0031482,0.0036735,0.0062229,0.004797,0.0065813,0.0016234,0.0033717
0.48,0.0053520618,0.010866,-0.004112,-0.064344,-0.01968,-0.034162,-0.0036169,0.0042413,-0.0055007,-0.009339,-0.040389,0.01393,-0.011633,0.0025891,0.011954,-0.0090396,-0.010443,0.013526,0.0025164,0.00099633,0.0015967,0.010233,0.010007,0.010222,-0.0026768,-0.0018274
0.5,0.024763824,0.0033267,0.0090885,-0.051407,-0.03578,-0.017735,-0.021075,0.0080966,-0.0049317,0.0042694,-0.021341,0.016881,0.00056095,-0.010709,0.025831,-0.020218,-0.012952,0.018978,0.00064685,0.0027539,0.0042138,0.012723,0.011643,0.0090459,-0.0030399,-0.0028943
0.52,-0.008574186000000001,0.0019035,0.0047038,-0.022578,-0.054378,-0.0045909,-0.028143,0.0073456,0.0021768,0.0020068,-0.005282,0.009948,0.013903,-0.017016,0.028434,-0.017486,-0.0096457,0.015494,-0.0015023,0.0067598,0.0047507,0.0067213,0.0047037,0.004258,-0.0013283,-6.542e-05
0.54,-0.022491654,0.010355,-0.01087,-0.0022644,-0.06087,-0.005469,-0.022651,-0.0065004,0.013414,-0.0091267,-0.0030076,-0.0053865,0.011459,-0.0050365,0.016388,-0.0090525,-0.0053868,0.0073265,-0.0021793,0.002052,-0.0035479,-0.0074738,-0.010395,-0.0070347,0.0013182,0.0029525
0.56,-0.025243188,0.021089,-0.02916,-0.0038893,-0.050135,-0.020586,-0.0071416,-0.023088,0.024064,-0.023715,-0.015535,-0.013957,-0.0045539,0.017766,-0.0037267,0.0030963,-0.0015958,-0.0040382,0.00030663,-0.0049545,-0.012672,-0.017998,-0.020232,-0.016963,0.0019533,0.0031
0.58,-0.03553818,0.01374,-0.045409,-0.016308,-0.028579,-0.038658,0.0028819,-0.025914,0.018722,-0.039478,-0.033143,-0.01601,-0.017074,0.031574,-0.015235,0.014743,0.0014318,-0.015232,-0.00021811,-0.0041527,-0.01172,-0.015963,-0.01407,-0.015696,-0.00070169,0.00068611
0.6,-0.045640026,-0.011289,-0.059046,-0.031328,-0.01014,-0.045547,-0.0035879,-0.0064645,-0.0017033,-0.054273,-0.041744,-0.01442,-0.011092,0.025109,-0.012588,0.012977,0.0050428,-0.01885,-0.0032487,-0.0020799,-0.0027342,-0.00053024,0.0015222,-4.9062e-05,-0.0031841,-0.0010688
0.62,-0.057078126,-0.030121,-0.069361,-0.044989,-0.0042847,-0.039597,-0.017448,0.015039,-0.023917,-0.067583,-0.037107,-0.0055136,0.0030744,0.0043924,0.0011503,0.0057811,0.0067511,-0.018288,-0.00040551,0.0057921,0.0091011,0.016638,0.014405,0.015469,-0.002342,0.00083763
0.64,-0.053671626,-0.029786,-0.072611,-0.052363,-0.0046289,-0.030477,-0.029154,0.023676,-0.031905,-0.073495,-0.029176,0.001111,0.013022,-0.011951,0.015398,0.00082531,0.0016879,-0.012972,0.0059183,0.0095325,0.013031,0.020057,0.015768,0.015382,-0.00029088,0.0039314
0.66,-0.030263382000000002,-0.014708,-0.069677,-0.059506,-0.007081,-0.024521,-0.031541,0.012759,-0.021733,-0.071953,-0.024325,9.1356e-05,0.013232,-0.016292,0.017876,0.0010101,-0.0073953,-0.001013,0.0071576,0.0031716,0.0041951,0.0089002,0.0058368,0.0048198,0.00016976,0.0039144
0.68,-0.034637394,0.0071634,-0.064797,-0.063537,-0.013581,-0.01852,-0.022907,-0.01317,-0.00086863,-0.068079,-0.019213,0.0014703,0.0026301,-0.0092462,0.01245,0.0078353,-0.016022,0.0064938,0.002878,-3.1482e-05,-0.0034026,-0.002677,-0.00066744,-0.0020798,-0.00022452,0.003497
0.7,-0.028579445999999998,0.017535,-0.060528,-0.059825,-0.026219,-0.0098154,-0.016859,-0.034603,0.018361,-0.064274,-0.010514,0.0068272,-0.010401,0.0020714,0.0051381,0.0058364,-0.014675,0.0078857,-0.0032676,-0.0030041,-0.006939,-0.0080874,-0.0072603,-0.0060746,-0.0021377,0.0022227
0.72,-0.028825278,0.011069,-0.054952,-0.050698,-0.043119,0.0028196,-0.017424,-0.041238,0.020686,-0.056287,0.003382,0.0028052,-0.01524,0.008074,0.0011613,-0.0044201,-0.0016923,0.0010993,-0.0070587,-0.0069343,-0.010259,-0.013604,-0.014434,-0.013355,-0.0039853,-0.00093794
0.74,-0.011664618,-0.0013974,-0.042432,-0.04595,-0.054393,0.01137,-0.020685,-0.033786,0.0083011,-0.040062,0.014794,-0.0051686,-0.008759,0.0065223,0.0013424,-0.0096939,0.010315,-0.0085088,-0.0025398,-0.003372,-0.0087109,-0.012585,-0.012259,-0.013217,-0.0011265,-0.00028655
0.76,0.004398594,-0.013823,-0.019661,-0.050966,-0.052948,0.0076409,-0.018429,-0.022351,-0.0079523,-0.01658,0.014579,-0.0051061,-0.0018397,0.0036224,-0.0004307,-0.0099459,0.01229,-0.0067175,0.0026511,0.0023881,-0.00087583,-0.00028842,-0.0040084,-0.0029847,0.0017971,0.0013833
0.78,0.026384543999999996,-0.03221,0.0073135,-0.054005,-0.043773,-0.0077385,-0.008916,-0.013143,-0.029371,0.0089582,-0.00092953,0.0021289,0.00035713,0.0041398,-0.0047287,-0.0026992,0.002723,0.0031623,0.0016613,0.0066596,0.0036063,0.0065936,0.0057693,0.0054659,-2.5063e-05,0.00049865
0.8,0.041501304,-0.047817,0.032846,-0.044987,-0.03459,-0.023497,0.00097087,-0.0048816,-0.044619,0.031861,-0.018246,0.0094708,0.0060205,0.0023266,-0.0097706,0.005758,-0.0073159,0.012142,0.00072035,0.0069076,0.005596,0.0062075,0.0090249,0.0066424,0.00031962,0.00080854
0.82,0.04432308,-0.054297,0.054442,-0.015938,-0.039135,-0.033717,0.0068775,-0.0049141,-0.05056,0.051826,-0.028534,0.009894,0.014233,-0.003604,-0.010006,0.0046584,-0.0075834,0.012426,0.0013404,0.0056346,0.0074725,0.0087131,0.0070803,0.0019062,0.0016268,-0.00070118
0.84,0.05906583,-0.047382,0.075584,0.028683,-0.050892,-0.037109,0.011952,-0.0095536,-0.047954,0.074572,-0.032715,0.0044178,0.017014,-0.0075979,-0.0026845,-0.0015795,0.0012074,0.0041334,0.0015012,0.0049077,0.0043664,0.0057102,0.0035187,0.0012922,0.0022935,-0.0025799
0.86,0.0813942,-0.034969,0.095667,0.070147,-0.054294,-0.041545,0.012685,-0.017667,-0.038838,0.097224,-0.03835,-0.002797,0.012037,-0.0045235,-0.0010982,-0.0060054,0.0090897,-0.003687,-0.00037255,0.0026094,0.0025302,0.0025162,0.0027677,0.0028679,0.002404,-0.0032429
0.88,0.0863424,-0.025235,0.10933,0.10236,-0.042792,-0.049343,0.0072509,-0.022371,-0.028021,0.11234,-0.049101,-0.0074368,-0.00014945,0.0034024,-0.0067259,-0.0029823,0.0075081,-0.0043372,-0.0058559,-0.00035959,-0.0021386,-0.00088753,-0.00030626,-0.002539,-0.00081831,-0.0061156
0.9,0.07352412,-0.018824,0.11129,0.11186,-0.021005,-0.054635,-0.007094,-0.023097,-0.01929,0.11401,-0.058523,-0.0086578,-0.01449,0.0095142,-0.0078879,0.0035498,-0.0003806,0.0014964,-0.0071566,-0.0053177,-0.0084011,-0.010345,-0.0077416,-0.010894,-0.00094322,-0.0059396
0.92,0.06312377999999999,-0.012683,0.096132,0.10407,0.01349,-0.053435,-0.026882,-0.018709,-0.011917,0.097369,-0.058558,-0.0037329,-0.020951,0.006969,-0.0052668,0.0018231,-0.003429,0.0037225,-0.0025436,-0.0060905,-0.0074108,-0.0069222,-0.008189,-0.010288,0.00066797,-0.0035883
0.94,0.047613684,-0.0066644,0.071079,0.086711,0.049038,-0.052794,-0.051575,-0.010923,-0.0088424,0.071327,-0.055431,0.0021185,-0.015572,-0.0041205,0.0032622,-0.0050657,0.001005,0.0014305,2.5373e-05,-0.0044708,-0.0028039,0.0022445,-0.0043299,-0.0026242,0.00057047,-0.0025314
0.96,0.041251961999999996,-0.00033954,0.055672,0.065132,0.075928,-0.044388,-0.076018,-0.0069931,-0.0053575,0.054381,-0.04407,0.0049927,-0.0024774,-0.016306,0.013669,-0.0089039,0.00035999,0.00086917,7.4474e-05,-0.0029905,0.00069242,0.0057687,0.0014653,0.0024551,0.0024679,-0.0012762
0.98,0.059622462,0.0075509,0.060701,0.05095,0.093136,-0.02468,-0.094987,-0.01178,0.0045459,0.058561,-0.022304,0.011102,0.0064793,-0.022909,0.014157,-0.0056673,-0.0039851,0.002304,-0.0011089,-0.0035103,0.0012373,0.012304,0.0085803,0.0064994,0.0017507,-0.002796
1.0,0.0723687,0.015325,0.087323,0.051459,0.093817,-0.0074297,-0.10431,-0.025385,0.016886,0.085181,-0.00319,0.015804,0.0047827,-0.015748,0.0061666,0.00096505,-0.0068455,0.0020083,-0.0016083,-0.0047713,-0.00016054,0.009883,0.0053671,0.0054485,-0.00018811,-0.0051729
1.02,0.09305004,0.015577,0.12551,0.073458,0.078943,0.012295,-0.09499,-0.045324,0.021452,0.1227,0.015099,0.014541,0.0028867,-0.0031648,-0.0062795,0.0051142,-0.0045981,-0.0015114,-0.0017983,-0.0051045,-0.0026478,0.00065991,-0.002467,0.0014115,0.0022487,-0.0045274
1.04,0.1122651,0.012519,0.15482,0.11111,0.05689,0.031527,-0.07833,-0.061751,0.019808,0.15291,0.032302,0.008123,0.0048148,0.0023678,-0.015206,0.0062514,0.0010804,-0.0074814,-0.00066077,-0.0021279,-0.00041287,-0.000407,-0.0024553,-0.0033075,0.0060458,-0.0018203
1.06,0.12850218,0.0057567,0.1698,0.14651,0.038049,0.035839,-0.058041,-0.071458,0.0085647,0.17088,0.038029,-0.0083478,0.0095266,0.0055768,-0.012312,0.0031355,0.0038178,-0.010029,-0.0006319,0.0010275,0.00045739,-0.002456,-0.0046196,-0.006115,0.0068964,-0.001858
1.08,0.1144758,-0.013024,0.17347,0.16696,0.03615,0.028338,-0.022022,-0.075803,-0.016519,0.17787,0.030816,-0.023721,0.009561,0.0075389,-0.0082834,-0.0025989,0.0054935,-0.0074871,-0.0034977,-0.0026558,-0.0027317,-0.0070786,-0.0040411,-0.0044727,0.0032311,-0.0062142
1.1,0.10523262,-0.053322,0.16828,0.16902,0.053679,0.0086251,0.0084494,-0.064075,-0.058514,0.17345,0.011776,-0.024372,-0.0022835,0.0094002,-0.0048758,-0.0053665,0.002051,-0.0016355,-0.0068887,-0.0070452,-0.0042313,-0.0062742,-0.0028427,-0.005642,-0.0011426,-0.011172
1.12,0.07019136000000001,-0.10371,0.1536,0.15807,0.079982,-0.0052674,0.0218,-0.036465,-0.10649,0.15522,-0.00344,-0.012812,-0.014324,0.012739,0.0010029,-0.0072743,-0.0043964,0.0099846,-0.0081941,-0.010069,-0.0038378,-0.0017877,-0.0017862,-0.0067342,0.0020364,-0.0095741
1.14,0.07021422,-0.14129,0.10873,0.14986,0.098231,-0.0030867,0.02562,-0.01524,-0.14423,0.10497,-0.0037037,0.0080891,-0.017491,0.006729,0.0044265,-0.0092581,-0.0084161,0.017918,-0.00090462,-0.0041095,0.0038424,0.00845,0.007883,-0.0028164,0.0047689,-0.002549
1.16,0.011102718,-0.15322,0.030807,0.13943,0.1069,0.0080449,0.025211,-0.010253,-0.1564,0.023679,0.0060469,0.022313,-0.011432,-0.0064487,0.012352,-0.0087999,-0.0066334,0.016624,0.0087192,0.004956,0.013011,0.015602,0.012155,0.0047186,0.0028125,0.0043649
1.18,-0.09035118,-0.13611,-0.063755,0.10272,0.11739,0.0257,0.022145,-0.031902,-0.13813,-0.07096,0.026175,0.02064,0.0028675,-0.017519,0.018114,-0.0095126,-0.0027683,0.011101,0.011045,0.0042972,0.013926,0.014012,0.016106,0.010009,-0.00054842,0.0069273
1.2,-0.13820892,-0.10027,-0.15298,0.031434,0.13248,0.049174,0.013253,-0.062998,-0.099177,-0.15701,0.053934,0.011851,0.016163,-0.021196,0.011601,-0.0041198,-0.0014805,0.0027619,0.0061212,-0.00054272,0.0091735,0.0085264,0.013309,0.006335,-0.0064164,0.0041417
1.22,-0.10588584,-0.070718,-0.19796,-0.06122,0.14498,0.07946,-0.012596,-0.083684,-0.062704,-0.19704,0.088168,0.0031753,0.015262,-0.011415,-0.0036585,0.010332,-0.0030662,-0.0031487,-0.0031925,-0.0097748,-0.0010631,-0.0039666,-0.00040673,-0.0057816,-0.0075352,0.0025099
1.24,-0.08505,-0.049611,-0.17269,-0.14283,0.13772,0.12522,-0.040009,-0.090073,-0.040498,-0.16861,0.13313,-0.0032873,0.010294,0.0029242,-0.022601,0.019089,-0.004251,-0.005495,-0.0046338,-0.01486,-0.010102,-0.010208,-0.011051,-0.014209,-0.0041635,0.00054592
1.26,-0.043947312,-0.039782,-0.10132,-0.18342,0.099543,0.16788,-0.061499,-0.082022,-0.032836,-0.096804,0.17007,-0.0066516,0.0082024,0.0076978,-0.026978,0.018134,0.0013331,-0.0086648,2.1988e-05,-0.0069835,-0.010425,-0.0090067,-0.015507,-0.01496,-0.00074271,0.00073932
1.28,-0.010374012,-0.04102,-0.023738,-0.17347,0.042792,0.1892,-0.06896,-0.06881,-0.037796,-0.019827,0.19145,-0.0084503,0.0016633,0.0062821,-0.01416,0.0069224,0.009066,-0.012189,0.002858,0.00067774,-0.0068356,-0.010728,-0.011071,-0.01362,-0.00042249,0.0030275
1.3,0.023604912,-0.044899,0.034656,-0.11679,-0.02396,0.18489,-0.045291,-0.064871,-0.046933,0.036611,0.18203,-0.013749,0.00051616,0.0051438,-0.0027839,-0.0085296,0.011694,-0.0081588,0.0011707,0.0074471,-0.0016398,-0.0058958,-0.0027326,-0.0056299,0.00039745,0.0014399
1.32,0.054131682,-0.044467,0.070001,-0.034443,-0.068257,0.14208,0.0082871,-0.071701,-0.05174,0.071362,0.14059,-0.013837,-0.0058141,0.0023431,0.0037964,-0.011916,0.0027481,0.0037245,-0.0022185,0.0084082,0.0055488,-0.0016551,0.0047668,0.00067028,0.0032641,-0.0009836
1.34,0.0876558,-0.056658,0.09903,0.042957,-0.07714,0.069009,0.079205,-0.077519,-0.064718,0.10002,0.074354,7.0778e-06,-0.020861,0.0024273,0.010224,-0.0071491,-0.011003,0.017786,-0.00012815,0.0028062,0.0089745,-0.0040525,0.0028837,7.1349e-05,0.002525,-0.0035128
1.36,0.12463559999999999,-0.084805,0.14816,0.10029,-0.067802,-0.010724,0.13269,-0.060881,-0.091385,0.14797,-0.0043277,0.016357,-0.020893,0.0025451,0.012198,-0.0064982,-0.015332,0.024452,0.00059899,0.0019187,0.0073322,-0.0036148,0.0023262,-0.0018759,0.0024453,-0.0065901
1.38,0.17471988,-0.11966,0.22489,0.14356,-0.043857,-0.072858,0.14338,-0.018794,-0.1222,0.22446,-0.06273,0.022388,-0.0057356,-0.0070538,0.013076,-0.0042346,-0.0094294,0.017876,-0.0020807,0.0019125,0.0072843,0.0008163,0.00658,-0.0021773,0.0059289,-0.0075288
1.4,0.21398766,-0.14586,0.29681,0.18592,-0.018265,-0.10331,0.12034,0.030866,-0.13907,0.2954,-0.094864,0.018182,0.01024,-0.016607,0.016635,-0.00074028,-0.00026137,0.0064815,-0.0026288,0.0072761,0.0077158,0.0087436,0.010104,0.003338,0.01029,-0.0066312
1.42,0.2685267,-0.15061,0.33129,0.23235,-0.0031696,-0.11529,0.075796,0.068635,-0.13615,0.33009,-0.1097,0.0080993,0.015683,-0.012156,0.0075418,0.0031694,0.0064771,-0.0029375,0.00047684,0.0080925,0.0096144,0.015041,0.014633,0.0084348,0.0074095,-0.0097962
1.44,0.25449684,-0.121,0.33325,0.26643,0.012057,-0.10191,0.021494,0.084598,-0.10214,0.33252,-0.10033,-0.00016005,0.011397,0.0020999,-0.012871,0.016264,0.0090068,-0.012229,-0.00076083,0.0019293,0.0082801,0.011149,0.0080449,0.0052248,0.0033488,-0.010933
1.46,0.20278482000000003,-0.032919,0.30903,0.27034,0.0364,-0.081305,-0.034458,0.062668,-0.028185,0.30701,-0.08087,-0.0009078,0.004826,0.015355,-0.024217,0.026794,0.0055664,-0.020283,-0.0018547,-0.00050218,0.0052843,0.0092965,0.0053419,0.003496,0.0025785,-0.0088939
1.48,0.16424928,0.083025,0.25939,0.28155,0.070008,-0.07774,-0.069765,0.011189,0.069954,0.25714,-0.07761,-0.0033472,0.0025768,0.016698,-0.019663,0.018482,0.00063566,-0.022946,-0.009471,-0.0066735,0.00085189,0.0097043,0.0050571,0.008764,-0.0023149,-0.012962
1.5,0.15659346,0.17365,0.20476,0.26755,0.09847,-0.067627,-0.095878,-0.035,0.15768,0.2039,-0.067997,-0.0083249,0.0073025,0.0045895,-0.0049993,0.0028936,0.0028613,-0.023547,-0.011828,-0.011269,-0.011454,-0.0052133,-0.0072588,0.0039045,0.00029057,-0.011848
1.52,0.16267949999999998,0.21821,0.16167,0.22482,0.13647,-0.043978,-0.14719,-0.046322,0.20778,0.16105,-0.043816,-0.0046326,0.0095226,-0.0057826,0.0094321,-0.0089032,0.001656,-0.018233,-0.0045104,-0.0199,-0.020258,-0.018013,-0.019193,-0.010223,0.0099148,-0.0040348
1.54,0.14739066,0.21255,0.14458,0.19594,0.18272,-0.028971,-0.20009,-0.022035,0.21093,0.14575,-0.042021,-0.00048108,0.00082435,-0.0067295,0.019549,-0.018165,-0.0095697,0.0017403,-0.0041399,-0.024839,-0.021832,-0.015693,-0.025355,-0.016958,0.0077448,-0.0041452
1.56,0.15828966,0.18012,0.17528,0.14835,0.20395,-0.015644,-0.21756,0.013504,0.17937,0.17814,-0.042401,-0.0054031,-0.0084397,-0.0029477,0.021045,-0.019678,-0.017004,0.02022,-0.0036778,-0.015948,-0.01517,-0.0084394,-0.01816,-0.0076964,0.0019759,-0.0075487
1.58,0.17431956,0.13777,0.23099,0.11501,0.21664,-0.0033857,-0.20922,0.030912,0.13875,0.23317,-0.030738,-0.0063325,-0.012221,0.00060379,0.016522,-0.018604,-0.01508,0.022582,-0.006166,-0.0094047,-0.007358,0.010151,-0.0035428,0.0042997,0.0039399,-0.0078982
1.6,0.21222468,0.095827,0.23633,0.14481,0.21418,0.00015788,-0.16237,0.028942,0.0966,0.23637,-0.025052,0.00028842,-0.019807,0.0049747,0.013594,-0.023305,-0.004084,0.014879,-0.0028033,-0.0079783,-0.0048649,0.019436,0.0024127,0.0058708,0.0022328,-0.0073529
1.62,0.057545202,0.053347,0.14252,0.20701,0.16365,-0.0025983,-0.093005,0.01362,0.052372,0.13901,-0.019524,0.0053482,-0.02137,0.0078372,0.0071063,-0.020112,0.005883,0.0011386,0.0036045,-0.0034933,-0.0024718,0.0085752,0.0071586,0.010082,-0.0018183,-0.0041009
1.64,-0.2589534,0.017069,-0.038976,0.24957,0.11659,0.0075163,-0.032909,-0.0066129,0.020417,-0.042794,0.0092758,0.0048549,-0.00513,0.0016141,-0.0048915,-0.0044473,0.010404,-0.0076488,0.0065273,-0.00042518,0.01013,0.0091625,0.010711,0.011568,-0.002823,0.0014994
1.66,-0.3628164,-0.0089465,-0.24967,0.22741,0.097308,0.018513,0.032529,-0.029989,-0.013038,-0.24978,0.032505,-0.0013607,0.013627,-0.0056264,-0.012109,0.0078634,0.0059314,-0.0055734,-0.0015288,-0.0014378,0.014676,0.004413,0.0065175,0.0056358,-0.0060648,0.0064071
1.68,-0.34931688,-0.042939,-0.39642,0.074995,0.11713,0.0065392,0.099197,-0.041152,-0.057041,-0.39138,0.021923,-0.010881,0.02011,-0.0081165,-0.013196,0.014801,-0.0019353,-0.0001894,-0.010759,-0.0083722,-0.0044089,-0.019443,-0.006415,-0.0096279,-0.010196,0.0080257
