Frequency [Hz],A2,AY1,AY2,AY3,AY5,AY6,AY7,R1,R2,AZ2,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,A4,A5,A6,A7,A8,A9,A10
22.625,1.1232918771235831,0.20907361953172474,0.8141212535743305,1.0391770426723594,1.3695296676554014,0.8955234339311664,1.4607498191278818,1.4961209947367486,1.35283069268815,1.2843062453739191,1.1771235493403958,1.2688219073361302,1.0448600794859877,1.1318008449487056,1.1529107115654949,1.0662209768857227,0.9968681963089966,0.35820969899526905,0.683622872107317,1.0345352140382198,0.1447193659230445,0.9544412838129399,1.012256002879557,1.0119440835897655
22.75,0.870833393537339,0.18676077743414082,0.7386757600222059,0.9740949451374479,1.248714743174428,0.9186247681507411,1.5610172264329345,1.5705595606649854,1.566162977031469,1.4956116337564989,1.4451698834237157,1.3544508504589736,1.252508503648073,1.2563172529378823,0.8831344759367531,0.9861955983865192,1.0205234456746608,0.1950959902422351,0.6876296789370357,0.9659363098692297,0.23242327729842693,1.1756291298309087,1.0220374042510352,0.9274532986082483
22.875,1.2495595883725132,0.20988506907932872,0.8565732094605121,1.0540550350126965,1.3486003100843824,0.8989758415884035,1.5438488205171939,1.3244798946011602,1.224523044075092,1.125886786954019,1.0834193789417381,1.1913839142761096,1.041101947000983,1.2685519290008462,1.5735311103433576,1.3581511972298026,1.001382344325365,0.2803745327231721,0.8894775881673207,1.065602558128601,0.30626932837154036,1.2843016807050132,1.0463433791073,1.0421114550422834
23.0,0.9412841964256332,0.21791993323811865,0.9187973752548045,1.0960414132395613,1.4070488862218633,0.9210173744862112,1.6497427848198156,1.6408033726655442,1.5903591921895384,1.5106730580986698,1.462754221998418,1.404471578183596,1.2913646807694894,1.2341698708527662,1.051983783881027,1.0857456057499986,1.0173236457466177,0.19813768126370224,0.7068531727242597,0.9658687522207132,0.17476026948398998,1.0881373874834201,1.015689078440365,1.16308515284557
23.125,1.0585887538959058,0.1865561701389198,0.8831445472350612,1.0963909559795058,1.4055074217937564,0.8897010777129175,1.7588902563115094,1.612531110337986,1.5111052217648153,1.3687474182419481,1.4179441853078258,1.4012743427477856,1.2700491125497448,1.257299990229,1.1226349918517404,1.0618415585060645,0.9989545366669115,0.23433026926341272,0.7839185283275965,1.0351313730759466,0.1372851566031534,1.0763104194883542,1.0349383181096188,1.067996399398526
23.25,0.9272561906581512,0.19378035370478086,0.9217212532683341,1.0927726166874998,1.4611165169546614,0.9139668001372011,1.6708867658487385,1.6714908818393062,1.5885107321391787,1.5280863553938575,1.4620942242139419,1.4174369083375473,1.2866497800448418,1.251215397360252,1.0857133219596897,1.12729384333256,1.0196445351987762,0.1763583491714341,0.7419238800390826,0.9621601856207672,0.24852035943544462,1.208418710100246,1.0233673851844667,1.137668493469906
23.375,1.3779447802072555,0.17766727675169489,0.9864076059779765,1.1467416943958564,1.5058628755671346,0.9112496041093462,1.5700186098954856,1.6717493752155914,1.5513973842350297,1.5464795966964542,1.45187765087605,1.3088334924395952,1.1988046102746892,1.2597371164578879,1.5682148845125325,1.4028124599553455,1.000248300338187,0.27758779977301057,1.0051470541314735,1.2042011930172243,0.34201457454019896,1.3402084942883612,1.028660050298946,1.1643931206542983
23.5,0.9957070954625973,0.17296534096736563,0.9305748907885414,1.090254038213132,1.4395277765173384,0.9159828196061731,1.6768039915306363,1.6749941725835944,1.5935521546557827,1.5421433303271528,1.4495442105839849,1.4386824362528825,1.2869767044029665,1.2380847725447104,1.2255883468871616,1.218773021152666,1.0139068930605017,0.1842374791126097,0.7853192975818601,0.9927114053663012,0.2520747990463206,1.237263738016299,1.0183955207666986,1.106604080897888
23.625,1.2430574502621416,0.1648100986672266,1.061041691207018,1.1510449207665459,1.5247908824395884,0.8970353818013473,1.8307767024970207,1.855146341113491,1.6973163153209003,1.616528462483939,1.6111293009423442,1.5119311490189906,1.3374080165888222,1.3376304361654414,1.358602888545661,1.3103849649807726,1.035214562586575,0.1817476385068228,1.0566568212653955,1.2058119197203274,0.48836456339194434,1.389143057216531,1.0269806428924326,1.222451294417456
23.75,0.9882940310684034,0.18665299999854276,1.0923288850977673,1.2056413202906067,1.6956568176535798,0.9183755099437314,1.6987523006477907,1.7073849860060533,1.6259015341487146,1.5766092001230059,1.4885866776369108,1.414790008014601,1.283960242817138,1.2564789376815109,1.1336527609122489,1.1329187353413186,1.0196990283231686,0.19045639690648258,0.772986150445414,0.9727441554986522,0.3132051517404047,1.3016932840944213,1.0234149771961998,1.2921303935090427
23.875,1.2244186273261508,0.16158049988629325,1.1780901914308683,1.2093702795889227,1.6585107521145466,0.9284105861415649,1.5074615775675855,1.4676158826432606,1.222071961099054,1.2609414723773518,1.1883442079332263,1.2126376073275036,1.1078831013137092,1.2384117523817901,1.4313912128108035,1.2765691571025837,1.0038962556875142,0.23999646723995255,0.9112980080471086,1.0970617247139498,0.3653830803888804,1.339443552490572,1.028199032833817,1.2526151705138482
24.0,1.012138197408683,0.1766150928842191,1.1282826402360937,1.2101085150602173,1.6699491595572513,0.9172586641913515,1.6825853267815474,1.7383659152845772,1.6941061450615558,1.6476041499754213,1.5551792960714999,1.4588366988581902,1.3172137526848053,1.2580525216714356,1.3017646280153468,1.3099889142428953,1.0206606639227436,0.15370596527486066,0.859356148574529,1.0140452166854168,0.3549942857816851,1.346991020211953,1.0260531109173665,1.3290299540016473
24.125,1.3556964692280347,0.16979540531660617,1.2929438683518721,1.2948065836522777,1.865855781958353,0.8857906708001857,1.654919514896838,1.728535665301487,1.602599424700605,1.6325132576085877,1.5936108117780285,1.4079860785685716,1.3168046831878046,1.3647471829997866,1.2325164809956932,1.1440875549937792,1.014768873290162,0.24043196160272198,1.093375832838289,1.2863093974363795,0.4674735275082395,1.4004395776487317,1.0134465602004559,1.4401461231502775
24.25,1.0933839676172885,0.16901562136202547,1.2248169126438444,1.2683549899620519,1.8278157168129805,0.9084058194291975,1.7330748920164665,1.8011750779263176,1.6912779987360271,1.6564652533823747,1.5686366675154155,1.4842698777090155,1.3421501540290262,1.252708000833724,1.2927285899821324,1.2347009545114382,1.0167767460290562,0.18722177253559885,0.8841232314547897,1.0320900012640022,0.44279387701537665,1.373360770636564,1.023355479886833,1.4270579255094802
24.375,1.148670823892859,0.17574730005825231,1.6176398528365805,1.540005004638001,2.217736257307888,0.9155491638327828,1.7968618316213756,1.9634060039187549,1.5430258931762721,1.4546545330256482,1.4203647543434115,1.494983110227853,1.2874730317982979,1.1293786702750745,1.2485344753395142,1.1868372288553288,1.0034607919939251,0.2006302263805142,0.9197396370647177,1.076276024349426,0.46908591789665016,1.4127111098271379,1.0306127827395795,1.7565950275960305
24.5,1.1314422334951908,0.18072435848429896,1.394976181088768,1.3916921302681713,1.972857445807838,0.9144701328821109,1.7271072030885921,1.7405993021667976,1.6559544132711652,1.6008217764039436,1.5113144007397352,1.4609033713382855,1.2935677736074433,1.2501420715413822,1.4413813273524856,1.3828259191413623,1.0179814041591928,0.17372858262177285,0.965477665632446,1.0766659980261115,0.488754549537859,1.471042786299373,1.0234652030433602,1.6156511296474492
24.625,1.3531785269610919,0.1567375093457766,1.487841722873202,1.4081346818701852,2.085314471026782,0.9308774276882666,1.299351484554922,1.3481974651159723,1.461038587749309,1.5887925778355423,1.4799781224825062,1.1778869766442497,1.1506410940598357,1.159225595757751,1.5782590114681925,1.4277069077253124,1.0113145503537126,0.18882602193647421,1.1331678876937343,1.2153181124718955,0.5668599361552152,1.5290974694756887,1.0352497630833832,1.5165182719283299
24.75,1.2316458829994184,0.17246752427692982,1.6118943812679014,1.5174410609797926,2.2154504824258745,0.9230666409199113,1.7427311820951419,1.833205390618492,1.6941478423961076,1.675870479083515,1.5619950834189051,1.4627515662366184,1.3030461816806074,1.2306656981535589,1.5107418009617624,1.3899555549743654,1.0150948159298117,0.1719546040393519,1.0704266767667767,1.1441001655998635,0.6205788266606137,1.5742880420084322,1.0270551403890318,1.8220970180648066
24.875,1.2553270751826655,0.16028438135358802,1.4649055126044286,1.3954714032368845,2.0328859395386965,0.9212427780669191,1.889393171447325,1.8003377153591582,2.4005948944399815,2.445408889889871,2.3058273242463914,1.6290196869055413,1.6280816365825324,1.1692590943823464,1.8262291270842939,1.6097418144554023,0.9447672224639949,0.19604484255476415,1.0338456887265746,1.113876958497958,0.581868498458803,1.522977201520202,1.0206696526488137,1.619781273267278
25.0,1.2115785556157745,0.1758955382246033,1.8195247176890326,1.667519257051709,2.4265375175223296,0.9153810939032464,1.7912792299931812,1.8814676004667485,1.6807858578059036,1.6622229022709019,1.571909493919258,1.5198028113500381,1.317817833685835,1.2467409801667546,1.2933235432098045,1.1627203047646988,1.0118350597720784,0.19219667305098867,1.0280951544437225,1.1191221024321227,0.5995645808868381,1.5208907045500522,1.0248983315167701,2.074589640147755
25.125,1.5033731810516417,0.12942332604738152,1.7941601871581336,1.6541854010099641,2.457838027792785,0.9252790012016002,1.8812957758291982,1.9934471096064557,1.663844725946025,1.5913754967067404,1.2412154804767463,1.6126888036544473,1.169156736982905,1.3439846348724933,1.939458338709259,1.6183509633543303,0.9799207568674807,0.180544095461501,1.4452883724719363,1.3776063769301947,0.8550389613449053,1.7941780965806742,1.0313098027823784,2.03900423755855
25.25,1.1993252526826357,0.15116851114219926,2.0308520267512566,1.8102490825663482,2.6611466238162342,0.9178074057534701,1.8675966242208384,1.9436040694197365,1.7444088881910993,1.7184971545083225,1.62160576715796,1.5359418567929561,1.3421089573930782,1.2409567505537002,1.0916040089489478,0.983095275552997,1.0175530595894147,0.18233638033444446,1.0415279474971508,1.1275272707459745,0.6554096603422515,1.5852699934216996,1.0264914832981875,2.260640075967567
25.375,1.5848018130463655,0.11846587024626629,2.0064884477343337,1.792120469671639,2.6767478478602604,0.9246842309210748,1.5155790154519608,1.6743090868163122,1.6031088831488063,1.713038458366104,1.609747531547225,1.2177621185023346,1.2216747658198466,1.1112210197258683,1.4694543148900792,1.24956083914544,1.007013424378123,0.18225401612697378,1.4189636853722631,1.3936699461608455,0.9521192065067332,1.8812500557475553,1.0331576368235809,2.1768421892093475
25.5,1.3944605823092595,0.14063441032810098,2.3299200249249785,1.985871997200114,2.9630643178889935,0.9162189317871247,1.8708646528573516,1.9251786974488894,1.7555095186343341,1.7054118600541366,1.6164960757737872,1.5030700116830034,1.2837714056894798,1.2433285833387593,1.2132910305764804,1.041650814661065,1.0162503703889538,0.18840444573680612,1.192009793442529,1.2247019511245874,0.7921284670945675,1.7278452644761189,1.0282163717810053,2.5577676196986205
25.625,1.7060472444358867,0.09226643168797101,2.517068333924075,2.11029438504836,3.221810220833114,0.9515811345184894,1.9622959958208748,1.9841320265857538,1.8295991142373593,1.7695727977090672,1.6652071056262714,1.4935913193130232,1.2818237090117073,1.2934881535586964,1.3102430135648846,1.0467042870780285,1.0103064844942302,0.17804808987597479,1.497067518951613,1.4280566403940131,1.0369106899726983,1.9856741958535973,1.027298245426299,2.641518209111953
25.75,1.46443960392999,0.13316707323097723,2.714228115264211,2.2057414856663797,3.369362488664183,0.9240789773596971,1.8545752061690741,1.8936127504257452,1.70867827197266,1.6279861591073266,1.5843890284706534,1.5052296498330033,1.2760563577570567,1.2523894933613002,1.0738983229083807,0.8942045249218468,1.013007789334809,0.1901601171049988,1.2719512081997804,1.2690361432154733,0.908215322839928,1.8265062652484898,1.0247996893264562,2.9779560886677703
25.875,1.9908777833326998,0.0991216482871882,2.579743150524919,2.151768348324088,3.2449917111756728,0.8986785437759384,1.6825879356205964,1.6519179459917244,1.6112768370023558,1.8995569543919386,1.6017280227084751,1.220215315089522,1.2163096692946003,1.299386250732824,1.4525021093002646,1.0515027199354625,1.0163534687412126,0.26143315075225787,1.6466381773429335,1.5642818874640807,1.1775227842584484,2.1218489357283308,1.0404635985156532,2.724929314869458
26.0,1.674892002011416,0.13525435858693952,3.5303442194265506,2.714113895765143,4.151721169716697,0.9260458565732658,1.9312734924384733,1.9444814507666799,1.7757187572491955,1.7225728580040511,1.6431203807698338,1.5097374802293702,1.2998027248331046,1.2668663532279596,1.2527712809246534,0.9759980137214903,1.011330904283005,0.19180075503792543,1.475479888358041,1.3820789481404712,1.104138989782292,1.985912571640803,1.0304676610038876,3.8653250660820078
26.125,2.0351512405611114,0.07334652724082294,3.259656218454468,2.509972084104815,3.812530605415913,0.8956215556948468,1.2161145683170667,1.159616556091613,1.6652140715669868,1.9803348292482976,1.5166258522403266,0.9444797918904133,1.092514516120668,1.2569078034740295,1.5688983779327166,1.2604510947473735,1.0305207688619624,0.20235088253714076,1.8129724947514883,1.6427432558678912,1.3296144404993127,2.2690992766586717,1.0365915555110212,3.436396177280082
26.25,1.837328004352794,0.11226052857101175,3.859330871066417,2.8665040640837076,4.414098925382879,0.9152643051052701,1.8903226378730933,1.9245993523386906,1.704512923625704,1.6580830337353616,1.5931857382955616,1.4877524384877292,1.2598029550099863,1.2292385118159455,1.3333842796472115,1.0259391349726608,1.0136621924208862,0.2008545258417075,1.62145699602048,1.488254641737423,1.2427036117406949,2.1453656107745642,1.0344339728801784,4.154196669854741
26.375,1.8632033110499617,0.06585442452457321,4.2269248629000575,3.0190595922660934,4.689650743970968,0.9007739941076879,0.960722489265786,1.1861471042472922,2.0428912951318043,2.9142941560788547,2.1571733596552325,0.7927328859285443,1.250140082059592,1.2895486178737743,1.4347008829220829,1.0665365943497689,0.9973957703374814,0.22702420812762655,1.5749597871850347,1.4567061556532255,1.2272571837853545,2.094185414405176,1.0230410158021068,4.5149443731201515
26.5,1.8401042121275752,0.12012068719866277,4.40651163430622,3.0995128127204223,4.760601174794257,0.9113475325740398,1.8364073407655535,1.8763414650794434,1.8763022147260406,1.8936449501747912,1.7237285863361154,1.4279095702511002,1.2924742507019131,1.2585227947518594,1.373149503353175,1.0613858334640185,1.0111897432993193,0.1642243697331004,1.6763126463529008,1.474969983664559,1.2901655244310586,2.169942672450902,1.037478295576033,4.707106170451949
26.625,2.796927506860916,0.05182894762127356,3.1315069872286125,2.102368539416424,3.266927459441958,0.900885547278257,1.6156168037929153,1.5695019688849956,1.4923508741250942,1.4773578014111195,1.3697542172367232,1.3644012109295478,1.2544365615459783,1.2450328976972824,2.064350078377901,1.3686644630363647,0.9830327777275158,0.2297654349009807,2.4368545613697714,1.999950024861173,2.042267793955767,2.9320917438852514,1.0387976916179624,3.3724395447948514
26.75,1.9756252494898254,0.11436170495847726,4.017049480343279,2.6842269478943415,4.1743219432507965,0.8988610870640312,1.7377150976810205,1.799578953447947,1.789937231397303,1.8357411856527548,1.6821696453896149,1.372409450917186,1.2633119947476619,1.2209394792233272,1.510496327479164,1.1482342239776353,1.0053467429419467,0.17259744064579155,1.832711017585987,1.5548646031849493,1.4841595211691878,2.313708536914434,1.0295329902114416,4.276918024893551
26.875,2.6360937913482734,0.08417606119074103,3.4644906476251314,2.1510782471368426,3.414652086900683,0.8903411770828442,1.3635959170678438,1.179086918958607,1.5810740941133121,1.7324901825143733,1.4427802803206906,1.0744360144112657,1.1591511466575162,1.1790586809730144,2.0063065705208407,1.384353750911545,1.0121170951785188,0.2399815936616648,2.2900098619491516,1.8952655174057669,1.9042801276212837,2.755534399712721,1.0373572046404627,3.7674904603942894
27.0,2.4469817510008145,0.14443074862845706,3.8993618742872456,2.4953533671200456,3.846205487118973,0.8861594725101043,1.7161188440084845,1.7954851637044922,1.8119727861404833,1.8680772819266245,1.6951560251426967,1.3364574804627698,1.2431181960245758,1.2203868903724902,1.805122903032713,1.285740919819934,1.004312949188282,0.196272034097211,2.2761679856226587,1.8190033468423377,1.9109487837598573,2.6610981968839207,1.0370676837429667,4.104483366584568
27.125,3.0104774978485187,0.09754237717635017,2.800975972660566,1.6648017825950774,2.6124405749981596,0.8833357945308451,1.0382646078692195,1.3758942489966781,1.9291451109792639,2.343694294271439,1.9245066326166707,0.9911866076693386,1.2817223898990602,1.1566604343002818,2.25588015111665,1.4753919411416372,1.005434696451413,0.28344625684416186,2.6131873320430015,2.063046802183339,2.229528727880815,3.054727457038518,1.050463757310597,3.083318203119321
27.25,2.4336123617477248,0.16680365887255974,3.415269858256484,2.099805957192257,3.236998281419672,0.8854339204307473,1.783981229815644,1.8375718083726067,1.896588939996501,1.9395978387541695,1.7329347072552235,1.4054994386616577,1.289075586102185,1.2421292803547235,1.8846642199924741,1.3610320665602185,1.0087916918716404,0.17112797281277084,2.2901913730185486,1.805315068302809,1.9032294640415888,2.6907930587467086,1.0395925083715276,3.567287225592706
27.375,2.794967923851694,0.12078635722875676,2.704493386101649,1.565831637363732,2.4848711812998054,0.8737046200756254,1.123104796184027,1.1979185281100153,1.7291585145982307,2.0008741438078346,1.5490638353862891,0.9539203048669387,1.155590173061439,1.224913955873715,2.1033469857650915,1.3878727017248094,1.0083433659714496,0.31667386945877635,2.3739649002068774,1.9009831932737298,2.0924265982758317,2.841777621815744,1.0446433695741806,3.0270731651438796
27.5,3.097233877415498,0.14556869563968586,2.678213556044967,1.545378337415407,2.3938503951179215,0.8964958602609253,1.8302452650558672,1.9747134526090406,1.9253436064588605,1.9839765068405064,1.8170856955892039,1.4216910433443368,1.277468253943317,1.2119909867887322,2.4030936576440665,1.6130494061395222,1.0010512835212773,0.17231883258269848,2.9027162240135995,2.162339252294954,2.431851617335599,3.216823628725472,1.0453862049482192,2.830115112703573
27.625,3.206365002375994,0.12896476689440026,2.512565699234876,1.3809703838456313,2.2023050654785656,0.8795138296317744,1.4005155856432228,1.2906759619510326,1.5450059816967028,1.4944734650800318,1.422524521435459,1.2225919936446712,1.1698868191792164,1.1143309152092788,2.4087946425723743,1.531525567800301,1.0064520585114167,0.25903347116859,2.873277069500852,2.152363468650184,2.5731610095945907,3.244196204328129,1.0384965275189335,2.7563336728562247
27.75,3.253781619164386,0.17012647595932484,2.5378260896538145,1.4135253347381416,2.148867142182614,0.8885283034390821,1.9586100170923801,2.0639540187639884,1.9308084596563537,1.9485259722398147,1.801014719469734,1.4812654160771936,1.2749044871536275,1.2074242925416279,2.4867826474903243,1.6149526856745384,0.9972086586779938,0.14843172889558542,3.0812477092431387,2.1865212607704185,2.661255450115016,3.28992230648286,1.0367417778909307,2.6566679420938804
27.875,3.3733563007446303,0.1702774004883075,2.744809877247237,1.488803475704751,2.313613050929832,0.9068691895310232,1.0600156837014791,1.4648595911682627,1.9847099417341232,2.5394850463916687,2.2220789773912752,0.8242043705056759,1.1754506764104582,1.2940108530537637,2.624380201173996,1.624843954580293,0.9964826320443271,0.2779993096441248,2.99777406913484,2.1532667441975173,2.7933198363842378,3.2927515210579523,1.0302282657065946,3.0162026569711116
28.0,3.793090436820664,0.15046411703716472,2.3144065891899612,1.2415007118632404,1.846109777573176,0.8863817269011732,1.8087329305548412,1.9770296517921733,1.95551542754864,2.014617962941853,1.8804056846356951,1.3690112458666694,1.2397967505953134,1.199960116212265,2.9568161049931976,1.8081829678044636,1.0046109863732775,0.13258388874589366,3.6612442896656425,2.429047420124746,3.313086232859093,3.7336948425787924,1.0352943574560374,2.459179712019568
28.125,3.8223431205248586,0.18235162848326025,2.663868741144972,1.4110936058190735,2.162629504112358,0.8893400098495002,1.740497307011947,1.987786248081354,1.6388383657499226,1.8548652447135023,1.8420744498739094,1.3649296456655173,1.1786783494130313,1.0397876428189685,2.987890541630856,1.833690659497261,0.9871578751545885,0.2810356146962912,3.6211288635048393,2.406183040593707,3.319813579298762,3.653790723285718,1.0364938922720848,2.875469476813318
28.25,3.8475590740671275,0.16312050084324145,2.0996757091822613,1.0823241536820338,1.6070315522887832,0.8861777322562876,1.861040351657464,1.9736081623873123,1.9078609407631177,1.9363515987216393,1.7641190983081576,1.3918178210780559,1.2332331727702117,1.211993844574245,3.03099833002233,1.762873174572148,0.9871013646614789,0.12276522564393282,3.746092017224003,2.3443141225762556,3.4297802700963262,3.593005880391721,1.0265287256213513,2.1952631634195505
28.375,3.5900906849306593,0.1808138710908021,2.5370208243450434,1.3370193614764103,1.9956493277739673,0.8898470541368032,1.3912597062392082,1.8501343547683815,1.9656225117691233,2.330595976983407,2.1683585084261057,1.1953735919981616,1.276097986258725,1.1809893445294024,2.8801660769333908,1.6935234393269392,0.9958907270093172,0.27877836451214427,3.49988869851044,2.164165752069562,3.4189130103162957,3.439510372485632,1.0347164962077848,2.704761269130977
28.5,3.971316715998294,0.15169993106088173,1.779869141340189,0.8728344409600778,1.2927101426162027,0.8882965863995247,1.9196915178527678,1.9760911953644367,1.8882090422105702,1.8983664898744912,1.714829736724219,1.438853776209263,1.243538667049448,1.2099749970298024,3.1136688910906223,1.7055497722527233,0.978416121001561,0.1217847329023427,3.8278701274645557,2.292911396451205,3.6055447054066168,3.603270750131141,1.023852656825066,1.8768775914911007
28.625,2.8593023636815773,0.20821250076033668,2.202383059986838,1.060258982280854,1.556360632368001,0.9018245218583952,1.0709893328767635,1.0583761886027643,1.5826556692539002,1.5644286680512745,1.4249574502670987,0.9482570628443872,1.1789308498349735,1.2132322045639528,2.2821264385372286,1.237037645485095,0.9820037719254691,0.27704417008085636,3.0257611300167078,1.594796130160962,2.998734340379421,2.4805897485911577,1.012291917002961,2.2771543291028133
28.75,4.167941134394239,0.1637291049967485,1.782373200059495,0.8214967684153219,1.1699178781244632,0.8942391479603298,1.881592458525225,1.916585945664622,1.8216928926293123,1.8367353438835226,1.6437643218259577,1.4020120242054972,1.2279381714119433,1.2021397886563723,3.2246589405154693,1.6724005739440135,0.9820289164777164,0.16743693941485116,4.065612133117481,2.282729887272816,3.8647329424774814,3.56632158077676,1.016287952465122,1.8911236421261495
28.875,2.736322574719318,0.20097283966008028,1.9274471851460238,0.8729221162516229,1.3005551323844973,0.883584467781288,1.877538857225807,1.660727721684666,1.7257531279487337,1.5585703309965984,1.3290024759721382,1.4821124663266654,1.2347143399126752,1.1376503912345066,2.215309082913571,1.2532070121913008,0.9716639942308094,0.3054036715000705,2.871077399641982,1.580221357054533,2.749376493785779,2.5797566492215656,1.0144123679014792,1.9970939118611777
29.0,3.2972458918750656,0.1680972251070058,1.6173994510433236,0.6273963114538796,0.8598629535832808,0.8939942698473136,1.918087838291119,1.9739773325489975,1.9355360704404854,1.8846162254483652,1.7149559315639817,1.4401130073703499,1.2800667922582813,1.2139648782727117,2.639244436003265,1.3267236215604346,0.9754972871189467,0.15450628309633094,3.2507845535413167,1.734141623911717,3.1658288021174767,2.7288344191879976,1.0142226812326802,1.7235112595379503
29.125,2.2554551923354604,0.21728812066453207,1.9004560390474754,0.8770554191956116,1.276594959563341,0.8754685808668539,1.5006250616959003,1.5811816751121694,1.7680446850950338,1.8098068495173067,1.6030645813179425,1.1981124948568507,1.1511464881226756,1.1496021169444703,1.9137716384649999,0.9816725537446198,0.9609633580973121,0.32380540500676497,2.5199893170839287,1.2063701529083337,2.4181177333862562,1.8351118489267642,1.0068073638186947,1.930370146416435
29.25,3.731086849848659,0.17569998322945865,1.566257492764206,0.5714121888374781,0.7714550234614176,0.8946877326654066,1.874754608660518,1.8564127393382581,1.8919489294368184,1.8404997927244597,1.6052833413591516,1.3631082529484249,1.2149079238725764,1.2178769978059052,2.991607671249883,1.3695013056683074,0.9674138348816838,0.2417981914793003,3.736874090680351,1.816276386927153,3.574077804230627,2.8422252404335957,1.0000176494046482,1.6709309929655238
29.375,1.130415391192999,0.23825295074977554,1.7263683632205968,0.6939579952434762,1.0069785709067363,0.9123302304239655,1.8686437451122624,2.0392720290182917,2.050186421032662,2.108390472498245,1.9699824346483796,1.4717058341014235,1.3622860375154375,1.1611076884766685,1.0760301990962333,0.4779335770450671,0.9427495138654706,0.29202019152686676,1.3861409430631795,0.4977742213429383,1.438384709475142,0.9126625930012848,1.0152275450692823,1.7001534411936767
29.5,2.866566692390204,0.19337267056639798,1.4105593189323535,0.4740685286499816,0.6540841225691876,0.8942312727431656,1.9014737258453993,1.8770750180424507,1.8879478536432142,1.8245550339970003,1.623868984902484,1.42622011919217,1.2535911739531678,1.1989179640921537,2.258609151546706,0.9382020608752605,0.9667531937321406,0.212712626279314,2.870589356157124,1.2915728509077244,2.857240836187181,2.0002741560765576,1.0103455100593226,1.4674715969726424
29.625,1.8924332345057193,0.24703421510151002,1.6182748051461397,0.6263401593299526,0.8460153289858154,0.8752584894173548,2.1991847895237226,1.8836722897445068,1.966139313058023,1.6324902030144386,1.532615646619064,1.559248812383993,1.3377198499656147,1.1452948064717674,1.5574985129349612,0.5957871268759813,1.0095536773864897,0.3685175228928743,2.193544982653563,0.7546866710224894,2.0194751528243478,1.1401175744031624,1.0002194517337668,1.5938167629437097
29.75,2.7185889688355953,0.19300487460899468,1.3394227835559296,0.41982090925338106,0.5802003613242519,0.8871065722189014,1.9304844689553646,1.8796793898171207,1.8862033976526196,1.803826996482589,1.5752352302028136,1.4099260369390936,1.2244180998650007,1.1958021398807532,2.208467343437829,0.9156165559266544,0.9654954875633897,0.2128728771573618,2.7137132600044698,1.1664810711773026,2.7099909457439226,1.8391938915732071,1.00654721876888,1.3985024623029285
29.875,2.1536781181531803,0.28967425957745085,1.7765330368876047,0.6604665240165526,0.8807811235342345,0.8806900914400725,2.044457163178939,2.0039329196022044,1.982454269513034,1.833831110907906,1.7033558975529686,1.3604916950667314,1.1491496804347292,1.1667739388707823,1.7738846678228004,0.7120367055893125,0.9901145210949894,0.3052481722314903,2.357730578687662,0.935113025351623,2.327438776192505,1.5288830675375016,1.000328923970596,1.7054433061944014
30.0,2.615064989180686,0.19090611966206925,1.2204340873647572,0.32377966599598523,0.3864853355545683,0.8928918468695133,1.947516120573904,1.9063348565557525,1.9241702812611474,1.8351709035569315,1.6057352639714941,1.3976253456373162,1.2215976511593873,1.2182531060555555,2.149154879132198,0.7311077549359135,0.9635084650175789,0.2554393567791036,2.616221939710288,0.9941124543579934,2.54528249806746,1.5404539706931462,1.0112153589044997,1.2655018831723452
30.125,1.509861949942417,0.30035718456832294,1.6513738144169283,0.5485435107703792,0.7787001287701998,0.8966718083689856,2.0950988035336855,2.0929754445458806,1.8408520949734644,1.6905420099739208,1.602877285242729,1.607540301004665,1.2889195141282181,1.1454792842844064,1.2734273069347066,0.661272701247459,0.9289479068997505,0.39909757140953106,1.8713152963576922,0.8078047775921388,1.7305333505136054,1.3377656342570607,1.031933337302732,1.583870301241869
30.25,2.289143288623078,0.1955900217745742,1.1241894410700883,0.2536484365201487,0.3202794572484819,0.8943443530740918,1.9791136397640394,1.9377550518370268,1.9259404451200433,1.8300398698736609,1.620536695730138,1.4520005441019905,1.2617932588542438,1.2228674288625203,1.919086551423473,0.6711550880115786,0.9800730134299216,0.23414110181248288,2.3052102468305584,0.8589831013373082,2.3188016332595063,1.3843636794084546,1.0095413487383798,1.1528547673496383
30.375,2.0380074284372434,0.27097958040260295,1.3534054762644456,0.36516818586746663,0.4857554360661132,0.9089498938112187,2.0877134932174126,2.0107459405703234,1.9775092617756518,1.8410058717652196,1.548195625179524,1.5581553901035918,1.248768722565636,1.1872107638088425,1.667129700007159,0.45676567703735255,0.967739632805464,0.3293935664456311,2.169352929916718,0.710763103415032,2.164845708567114,1.1705542633890451,1.0251567258652157,1.3382554153888864
30.5,1.9486098023385172,0.20605867027781913,1.0752738762889018,0.1947388883856633,0.25151609258885826,0.9034005202726743,2.0525450384052064,2.032037905522499,2.010084486945072,1.9310830250493611,1.6920094905498309,1.4609055512197582,1.2474881830397546,1.2222398684497595,1.6222772261581844,0.5178410768474349,0.9728697265017842,0.22322255880956587,1.9682582045883077,0.6620461395535353,2.0311936685722394,1.1182405325390483,1.0145494828226616,1.093411280713013
