Frequency [Hz],A2,AY1,AY2,AY3,AY4,AY5,AY6,AY7,R1,R2,AZ2,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,A4,A5,A6,A7,A8,A9,A10
0.0,0.6962649851280539,0.053466011188440174,0.04019558837603445,0.03818210599253068,0.019540177900331693,0.03357239313510822,0.027081017248071212,0.3451943317222918,0.6712531144171511,0.6754607519415378,0.6752769312481147,0.8562259592890471,0.8300047097002731,0.9487027224153929,0.8824691257422496,0.6497793427323363,0.2896948624724037,0.8866816716851902,0.592866445913224,0.2775521500433187,0.23820237982231982,0.48833490569123206,0.8967654312077479,0.8663305846075963,0.0513182530551265
0.125,0.6370997131890516,0.16501374883623038,0.15761083088684405,0.12869538656723456,0.06492243064899846,0.06507539773408064,0.05722684723495237,1.1046569206603398,1.1235679213137117,1.083721305411039,1.1124648771856112,1.1048482422372556,1.1147441916529717,1.1520258570395074,1.1517085146306665,0.6577236119894133,0.42225932849219355,0.8653668587459045,0.6151665852381024,0.43186765704645064,0.4455487573430097,0.6684381420235366,0.8944117465884602,0.865782276222951,0.17216880958711445
0.25,0.6363478064482712,0.8390322840141126,0.8281149224558366,0.7621212520928322,0.7390639651298974,0.6735249709365652,0.6556968152117276,1.0297497327714673,1.0132437628390492,0.9972533914203532,1.016314402553793,1.004431905619266,1.0159102419299055,1.0298149909177825,1.0510093209313593,0.750160823900237,0.8319727428524527,0.8509713806152732,0.7952035643977714,0.8960949038542273,0.9970134417304667,1.0096559377169045,0.9386071957462438,0.8543108431942623,0.8210262455598558
0.375,1.741154718470873,0.8598305702313771,0.8232752467233158,0.7612018854251869,0.7374312184438594,0.727170858218042,0.706080545595675,1.3198127394754222,1.299753921536561,1.305115159516566,1.3105198105711522,1.3165435604358353,1.3309340877341735,1.3369892721375962,1.3581664630385828,1.9530176806753472,1.585886387472621,1.0491822488168467,1.9958073890794035,2.0201946052412323,1.8820566438154473,1.612906848435892,1.2989097955181688,1.0493154926293413,0.8351628623246353
0.5,1.2577699057554783,1.3498868331597087,1.3189717468184428,1.195732072544425,1.0730212735981437,0.9652434864512236,0.9109971859364698,1.213295946562983,1.2121588068641187,1.2227522151508072,1.2178028453549203,1.1948982618671515,1.2121514385822163,1.1922595100074096,1.1941005534404965,1.3985425121681356,1.242442932671209,0.9685341647542278,1.4174920189767108,1.4874209623478256,1.457173800927046,1.2955306987508057,1.1423224914384287,0.9698423585131991,1.3488871056614247
0.625,4.468126617427219,1.3065860456180811,1.255450211997814,1.0690081254328143,0.9116459467196677,0.8174311273134667,0.7264955758918352,1.232000747376215,1.203317150560891,1.221472248369254,1.2630082278160488,1.2259458853081784,1.2213267806057928,1.192537391125563,1.1901618810767771,4.9032361762882255,3.25041054386267,0.9724154375572063,4.928057947191,4.720029310458143,3.921129719636684,2.702351747382288,1.5691080985574364,0.9652398364511035,1.2964922648468495
0.75,1.9375905070861006,2.1023734487696997,1.9849712509760924,1.665725449683199,1.3121740177436252,1.0403971177817335,0.9207039571628166,1.2420642837261018,1.2412335472623197,1.2467739343775581,1.248513467393309,1.233862758834507,1.229570042858265,1.2234919721113755,1.2212711972668893,2.113561230505878,1.5386863805144515,0.9840241059187116,2.107623275805528,2.0723353209911046,1.789891712515803,1.3393262325854247,1.0967018883997326,0.9844039721724154,2.1117295961978715
0.875,6.295909772632758,2.4232913231948383,2.25551679773659,1.777762757549618,1.3467452783966827,1.0495824933357258,0.9346814952952986,1.3151094487311545,1.304151204980648,1.2998648996285407,1.3557076916567947,1.3116064841383297,1.281700693681942,1.2511946475655438,1.27504412328042,6.728142458750063,3.992660214906733,1.0294742512826207,6.598326161008382,6.122716377943056,4.731822032820375,2.7151644731999283,1.3668277388915173,1.0320893616284716,2.4331115421436924
1.0,1.6361674617975763,2.6788460885676555,2.4246920056928807,1.8378538278633212,1.2171715817012132,0.9381874506980428,0.9158965209584498,1.2422413626979325,1.2421352913144879,1.243661441034155,1.2415523454288007,1.233316605884014,1.2322223820387277,1.220832180608208,1.2243850135751941,1.7532157866126008,0.9938715613343948,0.9825133886430488,1.7074850866913052,1.5493129762200126,1.1284880770361727,0.7404064228681406,0.8346551603925124,0.9739596280938743,2.712492827621809
1.125,2.730444325582784,2.264076076992402,1.989364596359298,1.3918474736312287,0.8230660399056028,0.7679366264058572,0.8279162835183185,1.2633517384119957,1.3066231818356453,1.2957473579178551,1.2923278546969148,1.3337219448550461,1.2656462282173164,1.2248122389643679,1.2130622505081419,2.9004911808110316,1.6400656127937552,0.9816022147260882,2.735769601148309,2.510621169490429,1.8837525760403082,1.0986171227311967,0.8995103868313784,0.9919810090660136,2.294091535189697
