Time [s],Input force,A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,R1,R2
0.34,-0.01676353,-0.027044,-0.051582,-0.027723,-0.038442,-0.023758,0.0033727,0.010716,-0.011961,-0.049321,-0.027539,-0.0029535,0.0089007,-0.0050387,0.0018325,0.00036902,0.001241,-0.00024794,-0.01729,-0.024077,-0.030231,-0.025584,-0.022495,-0.030676,-0.0064232,-0.0070542
0.36,-0.008515948,-0.010461,-0.037789,-0.038571,-0.033751,-0.029461,0.0039473,0.0034689,-0.0019531,-0.03302,-0.027358,-0.0077901,0.0077526,0.0024382,0.0022271,0.0060969,-0.0028991,-0.0038457,-0.014747,-0.0091134,-0.001393,-0.0023151,0.004575,-0.0044837,-0.0092194,-0.0080625
0.38,-0.013397713,0.010179,-0.034173,-0.049349,-0.03283,-0.033468,-0.0033844,-0.00096204,0.0065268,-0.028752,-0.028488,-0.013195,0.0014093,0.0086338,-0.0025748,0.0088602,-0.0035973,-0.0033488,0.0040314,0.020143,0.028778,0.02677,0.027279,0.034101,-0.0053981,-0.0016915
0.4,-0.026709389,0.01901,-0.034782,-0.050677,-0.037161,-0.021919,-0.012202,-0.0015746,0.014052,-0.029886,-0.019171,-0.015756,0.0013793,0.0086996,-0.0051281,0.003737,-0.0012861,-0.0048653,0.017989,0.0303,0.032684,0.039277,0.033769,0.040143,0.0027041,0.0054262
0.42,-0.03899882,0.021162,-0.030745,-0.046807,-0.045583,-0.013366,-0.02376,-0.00028576,0.021581,-0.028646,-0.013015,-0.01124,-0.0016371,0.0058771,0.00083781,-0.0014433,0.0014755,-0.0078019,0.014482,0.0161,0.0091826,0.019034,0.012203,0.0084629,0.0087195,0.0096456
0.44,-0.04002516,0.019195,-0.022612,-0.043532,-0.045713,-0.015188,-0.022517,0.00064347,0.019763,-0.024771,-0.016444,-0.00042084,-0.0042099,0.0046088,0.0034856,-0.0046758,0.0028122,-0.007603,0.0020331,-0.0029179,-0.011776,-0.011312,-0.014255,-0.01774,0.0088261,0.0085587
0.46,-0.013401808,0.020702,-0.010455,-0.041604,-0.04032,-0.023513,-0.014922,0.0028057,0.016095,-0.015818,-0.025175,0.012017,-0.0034769,0.0033699,0.0049297,-0.0017644,0.0018771,-0.0025145,-0.0066674,-0.012225,-0.017486,-0.022236,-0.018092,-0.01159,0.001613,0.0020424
0.48,0.0062440721,0.019587,0.0025395,-0.038113,-0.038914,-0.030602,-0.013151,0.002261,0.016171,-0.0023496,-0.030246,0.011881,-0.004577,-0.00054219,0.01193,0.0011479,-0.0045259,0.0048841,-0.0059252,-0.0056613,-0.0073451,-0.015512,-0.0096862,-0.0028178,-0.0051193,-0.0040044
0.5,0.028891128000000002,0.0081226,0.002946,-0.031247,-0.040291,-0.034299,-0.011067,0.0023089,0.011949,0.0030456,-0.035389,0.00062607,0.0010065,-0.0047985,0.013673,-0.0032814,-0.0083461,0.0071396,-0.0034502,0.0021998,-0.0015546,-0.0037241,-1.4862e-05,-0.0074995,-0.0075072,-0.0061447
0.52,-0.010003217,-0.00041527,-0.011595,-0.011451,-0.042488,-0.039262,-0.011349,0.0064522,0.0066743,-0.00925,-0.043341,-0.0064648,0.004708,-0.0031871,0.0070471,-0.0059673,-0.0049627,0.0015992,-0.003532,0.00065116,-0.005443,0.0048042,-0.00053935,-0.0090982,-0.0046328,-0.0026241
0.54,-0.026240263,-0.0042817,-0.031988,0.0047021,-0.043769,-0.041986,-0.0095477,0.0084699,-0.00039698,-0.029241,-0.042925,-0.012189,-8.1978e-05,0.0052372,-0.00027669,-0.00098656,9.6302e-05,-0.0011645,-0.001813,-0.0018556,-0.0066861,0.0060154,-0.0070601,-0.0013481,0.0024111,0.0027473
0.56,-0.029450386,-0.0021684,-0.051457,-0.0018623,-0.042663,-0.045098,-0.004356,0.0073604,-0.0026632,-0.048768,-0.041258,-0.010322,-0.0006063,0.0097746,-0.0065068,0.0052232,0.0011717,-0.0021022,0.0047336,0.00089894,-0.003335,0.0032447,-0.0019957,0.0083106,0.0069013,0.007715
0.58,-0.04146121,-0.00067785,-0.062794,-0.021885,-0.030103,-0.052789,-0.0020623,0.0037503,0.00037133,-0.062663,-0.046696,-0.00013088,-0.0048684,0.0081353,-0.0054937,0.0072153,0.0010692,-0.0085193,0.012103,0.010676,0.014294,0.0060795,0.013559,0.0095541,0.0041145,0.0067106
0.6,-0.053246696999999996,-0.00091581,-0.068658,-0.04027,-0.012379,-0.05623,-0.0054888,0.0016831,0.0019128,-0.069991,-0.052308,0.0067452,-0.0062222,0.0045964,0.0016949,0.0016713,0.0034303,-0.011078,0.0061093,0.013755,0.019121,0.011389,0.023095,0.01315,-0.005398,-0.0018865
0.62,-0.066591147,0.001672,-0.072187,-0.053331,-0.0096049,-0.04583,-0.01658,0.0047228,0.00034703,-0.073123,-0.044561,0.0035295,0.0048829,-0.0051255,0.0037032,-0.0048943,0.0040162,-0.004448,-0.0049212,0.0024809,0.0030837,0.00802,0.010499,0.012859,-0.0099661,-0.0051538
0.64,-0.06261689699999999,0.0029307,-0.072694,-0.063473,-0.01795,-0.024569,-0.032984,0.0073517,0.0023175,-0.073484,-0.023634,-0.0039301,0.012461,-0.010932,0.0014136,-0.0023917,-8.2924e-05,0.0042945,-0.0085534,-0.0078432,-0.012809,-0.00070569,-0.014437,-0.0072967,-0.0041763,0.0011975
0.66,-0.035307279000000004,0.0083987,-0.075014,-0.069605,-0.026508,-0.0069407,-0.044364,0.0032813,0.010151,-0.076765,-0.0045478,-0.0023146,0.0089959,-0.0045662,-0.0022553,0.00079713,-0.0058296,0.0087358,-0.00098581,-0.011328,-0.023312,-0.010058,-0.025688,-0.024923,0.0033876,0.0083084
0.68,-0.040410293,0.015653,-0.073829,-0.076965,-0.032918,0.00095253,-0.040985,-0.0072031,0.01642,-0.075317,0.0012771,-0.00052589,-0.0022585,0.0026383,-0.0056942,0.0011987,-0.0052042,0.006685,0.0054251,-0.0069354,-0.012845,-0.013973,-0.014841,-0.01866,0.0029678,0.0050134
0.7,-0.033342686999999996,0.020419,-0.069363,-0.083993,-0.040566,-0.00046175,-0.029641,-0.020496,0.020055,-0.069688,-0.0041354,0.0026077,-0.0099623,0.003917,-0.003233,0.00054693,-0.00034129,0.0015505,0.0032809,0.006077,0.0038562,-0.0073886,0.003897,0.0048078,-0.0030514,-0.0019344
0.72,-0.033629491,0.023486,-0.063408,-0.081521,-0.04534,-0.0027348,-0.018568,-0.031605,0.022663,-0.063207,-0.003051,0.0090554,-0.0096746,0.0010626,0.0031356,-0.0062363,0.0033546,-0.0010179,-0.0026772,0.010613,0.0093759,0.00017645,0.011297,0.014059,-0.0053196,-0.00144
0.74,-0.013608721,0.013753,-0.053811,-0.075826,-0.050264,-0.0047556,-0.0117,-0.03366,0.016015,-0.054101,-0.00092417,0.010744,-0.0046373,-0.00011815,0.0040787,-0.011527,0.005932,-0.0018375,-0.0057877,0.0024959,0.004942,0.00434,0.0038868,0.0024504,-0.0052996,-5.118e-05
0.76,0.005131693,-0.0019732,-0.032083,-0.067879,-0.055343,-0.0096124,-0.0065969,-0.020677,0.0001954,-0.032883,-0.0052368,0.0068333,0.0046366,-0.001973,-0.0014644,-0.0070486,0.003368,-0.0015337,0.00054187,-0.00058179,-0.0037163,0.0074499,-0.0031342,-0.0053094,-0.0013394,0.0010801
0.78,0.030781967999999996,-0.022101,0.0067179,-0.058704,-0.055119,-0.014455,-0.0035214,-0.0067716,-0.022823,0.0087147,-0.010021,-0.0019587,0.011507,-0.0042777,-0.0050293,0.00028952,-0.0014952,0.0042604,0.0076432,0.001712,-0.0017503,0.0089958,-0.00056427,-0.00048896,0.0048364,0.0030556
0.8,0.048418188,-0.040576,0.04317,-0.04321,-0.058419,-0.0224,0.0019751,0.0031487,-0.042433,0.047049,-0.021045,-0.009796,0.010926,-0.0019646,-0.0046606,0.0045424,-0.0048929,0.0091361,0.0032917,0.0045221,-0.00066347,0.0010491,0.0009062,0.0022939,0.004641,0.00041655
0.82,0.05171026,-0.049757,0.063835,-0.0047389,-0.06467,-0.031499,0.010819,0.0033998,-0.049712,0.067119,-0.033501,-0.014755,0.0044332,0.001563,-0.0052271,0.0070195,-0.0035856,0.0050924,-0.0039982,0.0085255,-0.00074549,-0.011996,-0.0014999,-0.0056861,0.0033047,0.00020386
0.84,0.068910135,-0.051718,0.086787,0.03689,-0.06734,-0.040886,0.018054,-0.0038851,-0.044837,0.08908,-0.043763,-0.0075044,-0.0068232,0.006339,-0.0057759,0.0053042,0.002496,-0.0024577,-0.0040351,0.006823,0.0036245,-0.008768,0.00065363,-0.0078886,0.00093182,-0.0010174
0.86,0.0949599,-0.043348,0.11628,0.055981,-0.066149,-0.049942,0.022434,-0.010557,-0.036577,0.11623,-0.050341,0.011045,-0.016297,0.010228,-0.0025046,-0.0014836,0.0075322,-0.0062449,-0.0048362,0.0023941,0.0028457,0.0053143,0.0035748,0.0024259,-0.0043075,-0.010637
0.88,0.1007328,-0.031513,0.13839,0.082093,-0.053271,-0.057386,0.018891,-0.015319,-0.030193,0.13624,-0.052922,0.020519,-0.013103,0.0047479,0.0020155,-0.0063235,0.0081321,-0.0063564,-0.0065595,-0.0066737,-0.0043752,0.0066766,-0.00068324,0.0034919,-0.0047051,-0.013801
0.9,0.08577813999999999,-0.023512,0.13999,0.11466,-0.033289,-0.063907,0.0083099,-0.016859,-0.022714,0.13928,-0.056864,0.015786,0.0039998,-0.0058139,0.005311,-0.0054875,0.0021807,-0.0047854,-0.0080138,-0.010769,-0.012198,-0.0013099,-0.0084883,-0.010451,0.0014003,-0.0050512
0.92,0.07364441,-0.012584,0.11789,0.1223,-0.010276,-0.06285,-0.0099158,-0.015149,-0.014408,0.11787,-0.056478,0.0085178,0.015269,-0.013422,0.0079471,-0.00069987,-0.0055285,0.0006556,-0.0040955,-0.0010574,-0.0077462,-0.0041368,-0.0061485,-0.012008,0.0054462,0.0016761
0.94,0.055549298000000004,-0.0077758,0.078483,0.11768,0.020232,-0.058745,-0.034958,-0.0084922,-0.011796,0.077184,-0.054303,0.0051909,0.010969,-0.011269,0.0080307,0.0056037,-0.010493,0.0067212,0.0033221,0.0056225,0.0029462,-0.0005198,0.0044103,0.0053419,0.0043823,0.0028273
0.96,0.048127289,-0.0051922,0.049362,0.1007,0.056552,-0.053,-0.060162,-0.0012263,-0.0063958,0.049012,-0.05,0.0005882,0.0063052,-0.00078746,0.0020026,0.010643,-0.0092348,0.0046635,0.0089906,0.0087668,0.012512,0.0082204,0.012164,0.017756,0.0030029,0.00026606
0.98,0.069559539,0.0021566,0.051387,0.066221,0.087396,-0.043993,-0.084874,-0.0037153,0.0049049,0.052364,-0.044058,-0.0079662,0.0036716,0.0062067,-0.0039741,0.0066477,-0.0047716,-0.0028401,0.0041424,0.00012563,0.0094819,0.013088,0.010103,0.0087914,0.0022769,-0.0031533
1.0,0.08443015,0.012997,0.08603,0.046032,0.11059,-0.027978,-0.099849,-0.015613,0.016706,0.088591,-0.029536,-0.011006,-0.00077411,0.0098732,-0.0023778,-0.0037057,0.00046934,-0.0093869,-0.010916,-0.016631,-0.0081279,0.0069457,-0.0029023,-0.006878,-0.0011907,-0.010485
1.02,0.10855838000000001,0.023658,0.14132,0.053222,0.11258,-0.0065887,-0.10681,-0.03116,0.026692,0.14459,-0.0089653,-0.0034642,-0.0062273,0.010549,0.00092799,-0.010853,0.0078834,-0.012689,-0.026254,-0.025697,-0.023669,-0.0019059,-0.012791,-0.010857,-0.012282,-0.028584
1.04,0.13097595,0.030292,0.17961,0.089479,0.087724,0.019004,-0.10915,-0.04414,0.032234,0.17985,0.01708,0.0042274,-0.0052316,0.0080372,0.0021533,-0.013559,0.007699,-0.0084585,-0.028003,-0.027015,-0.02995,-0.0162,-0.024744,-0.019565,-0.014258,-0.027026
1.06,0.14991921,0.028151,0.19415,0.14305,0.056476,0.048974,-0.10128,-0.055623,0.031936,0.19239,0.050639,0.0025969,0.0029073,0.0033246,0.00428,-0.0054493,-0.0016401,0.0023966,-0.0070737,-0.013779,-0.019981,-0.027201,-0.031023,-0.031851,0.0044882,0.0025353
1.08,0.1335551,0.022631,0.2095,0.18739,0.035777,0.054886,-0.079128,-0.066128,0.026361,0.20837,0.058248,-0.0013174,0.0070632,-0.0034545,0.0054646,0.0035022,-0.010542,0.010753,0.014648,0.0070374,0.0033611,-0.015317,-0.011737,-0.015405,0.021751,0.019228
1.1,0.12277139,0.014114,0.21868,0.206,0.04186,0.029931,-0.037815,-0.080129,0.0080035,0.21765,0.035137,0.0054696,0.0034448,-0.0024386,0.0065998,-0.00035092,-0.0105,0.011954,0.01985,0.017388,0.022199,0.0081313,0.013346,0.017898,0.020777,0.011753
1.12,0.08188992,-0.016173,0.19975,0.207,0.070128,0.00078833,0.0051564,-0.084795,-0.026923,0.19607,0.0058784,0.017137,-0.0055519,0.0031574,0.0067571,-0.0056954,-0.0053128,0.004381,0.011762,0.0146,0.023407,0.023391,0.027385,0.030315,0.011186,-0.002608
1.14,0.08191659,-0.071402,0.12988,0.21214,0.098917,-0.018792,0.021968,-0.059699,-0.077116,0.1238,-0.015193,0.016957,-0.00069902,0.0036196,0.004542,-0.0063292,-0.001586,-0.0010285,-0.0044613,0.0033398,0.015838,0.029691,0.029352,0.020657,-0.0028863,-0.013442
1.16,0.012953171,-0.13318,0.017676,0.19688,0.11838,-0.017005,0.016754,-0.023151,-0.13281,0.013851,-0.01202,0.00098914,0.015041,-0.0031945,0.0031655,-0.0051361,-0.002171,0.0049649,-0.01118,-0.0059951,0.010808,0.031272,0.022586,0.01031,-0.011816,-0.010943
1.18,-0.10540971,-0.17714,-0.10055,0.1344,0.14131,-0.0014448,0.011827,0.0039171,-0.17164,-0.10054,0.0020906,-0.016324,0.02053,-0.0075251,4.0479e-06,0.001558,0.0018978,0.0092297,0.0031119,-0.0036887,0.012025,0.024478,0.017895,0.0092529,-0.00607,0.0031905
1.2,-0.16124374,-0.18181,-0.19619,0.044866,0.17935,0.010975,0.016095,0.0052248,-0.17458,-0.19182,0.010459,-0.022727,0.0099649,0.00020948,-0.0072367,0.0087269,0.010243,0.0042323,0.016215,-0.0051206,0.0086478,0.0060687,0.0077487,0.0030809,0.00076687,0.013571
1.22,-0.12353348,-0.15204,-0.2322,-0.055978,0.20023,0.030941,0.021396,-0.030115,-0.14648,-0.22493,0.025442,-0.022412,-0.007904,0.0090908,-0.015054,0.010586,0.0096911,0.0018347,0.011505,-0.015531,-0.012513,-0.0271,-0.020101,-0.028649,0.0041657,0.013638
1.24,-0.09922500000000001,-0.11133,-0.19153,-0.14534,0.18722,0.082348,0.015579,-0.074868,-0.10618,-0.18451,0.075286,-0.019297,-0.014892,0.0091153,-0.017527,0.011995,0.0026029,0.0055821,-0.0031875,-0.020731,-0.030543,-0.05082,-0.039667,-0.049381,0.0029267,0.0074299
1.26,-0.051271864,-0.080846,-0.099542,-0.18816,0.13406,0.1538,-0.012755,-0.10108,-0.072512,-0.09511,0.15458,-0.012076,-0.016006,0.003774,-0.009035,0.0079073,-0.0013451,0.0084631,-0.012168,-0.01892,-0.021961,-0.032613,-0.025837,-0.031158,-0.0051207,-0.0024536
1.28,-0.012103014,-0.055356,-0.0088442,-0.16909,0.048983,0.22042,-0.046558,-0.11335,-0.049675,-0.011636,0.22649,-0.0048095,-0.020783,-0.0024639,0.0042688,-0.0074156,0.0037896,0.0076671,0.0021996,0.00097505,0.0080438,0.013566,0.0039098,0.0046164,-0.00049291,0.0070315
1.3,0.027539064,-0.027343,0.044506,-0.111,-0.039363,0.26772,-0.051804,-0.12496,-0.034136,0.035514,0.27704,0.0053489,-0.020252,-0.012183,0.010667,-0.017741,0.0067212,-0.00016624,0.041656,0.048392,0.057271,0.063892,0.049872,0.046923,0.019765,0.031693
1.32,0.063153629,-0.028174,0.082058,-0.052122,-0.10855,0.26274,-0.022384,-0.11835,-0.045828,0.073226,0.27308,0.022152,-0.017891,-0.024712,0.014479,-0.0081431,4.3051e-05,-0.00058406,0.046847,0.069926,0.078665,0.074084,0.074016,0.067059,0.022815,0.022304
1.34,0.1022651,-0.067807,0.11948,-0.015896,-0.11006,0.19049,0.030312,-0.097074,-0.090537,0.11567,0.20269,0.03342,-0.011497,-0.027819,0.01511,0.0069935,-0.01049,0.009754,0.0052209,0.030347,0.035432,0.014524,0.033261,0.034671,0.0028187,-0.013371
1.36,0.1454082,-0.11528,0.16977,0.020473,-0.049285,0.088404,0.098709,-0.079053,-0.1233,0.17343,0.10072,0.022906,0.010397,-0.023241,0.0014164,0.016222,-0.01251,0.011955,-0.035639,-0.021081,-0.011887,-0.044891,-0.015635,-0.022275,-0.015257,-0.038005
1.38,0.20383986,-0.15041,0.24244,0.066436,-0.0028253,-0.0096181,0.15035,-0.062037,-0.13325,0.25186,-0.0042531,-0.0067321,0.026301,-0.0223,-0.011933,0.02149,-0.0039526,0.0086173,-0.050224,-0.0528,-0.044156,-0.058665,-0.048467,-0.064007,-0.0161,-0.034527
1.4,0.24965227,-0.16318,0.31306,0.1348,0.012275,-0.06519,0.16016,-0.030124,-0.14154,0.32156,-0.069749,-0.023104,0.018427,-0.0099279,-0.015674,0.016295,0.0067815,0.0066845,-0.021737,-0.04232,-0.053518,-0.05031,-0.06053,-0.068295,0.0012505,-0.0096835
1.42,0.31328115,-0.1708,0.36018,0.23603,0.012546,-0.077507,0.11907,0.021997,-0.15424,0.36206,-0.083429,-0.015541,-0.0080852,0.015741,-0.026565,0.010499,0.018498,-0.0026595,0.010703,-0.0054265,-0.021775,-0.02,-0.02873,-0.029824,0.020053,0.0072264
1.44,0.29691298,-0.17745,0.38155,0.32548,-0.00098261,-0.086054,0.054068,0.071441,-0.15945,0.37729,-0.086709,-0.00037846,-0.027796,0.027754,-0.032088,0.012168,0.023799,-0.013443,0.020387,0.0234,0.0084486,0.0111,0.008873,0.0036091,0.021575,0.0033939
1.46,0.23658229000000003,-0.14701,0.36425,0.38267,0.01699,-0.099279,0.021229,0.076763,-0.13543,0.35471,-0.098075,0.015105,-0.022578,0.018597,-0.010407,0.0033402,0.014227,-0.010425,-9.4589e-05,0.029364,0.031014,0.017711,0.030937,0.022565,0.008442,-0.013081
1.48,0.19162416000000002,-0.050987,0.31125,0.40832,0.071005,-0.12342,0.0020444,0.034395,-0.056376,0.30117,-0.11954,0.019896,-0.0084065,-0.0011052,0.017826,-0.013911,-0.0020281,-0.003151,-0.017952,0.0066519,0.044366,0.038814,0.057228,0.046723,-0.0057724,-0.024909
1.5,0.18269237,0.061061,0.25121,0.3872,0.12663,-0.12272,-0.031857,-0.012545,0.045244,0.24728,-0.10847,0.0058182,0.011883,-0.014705,0.023417,-0.02365,-0.0098461,0.0013831,-0.0062026,-0.00081522,0.037382,0.076018,0.061922,0.060736,-0.0085329,-0.021162
1.52,0.18979274999999998,0.13089,0.19906,0.31215,0.17755,-0.095171,-0.081202,-0.033339,0.1105,0.20062,-0.068912,-0.0069098,0.031663,-0.021017,0.011377,-0.017566,-0.015662,0.0114,0.0089947,-0.012302,0.0087837,0.05682,0.027263,0.042766,0.0023699,-0.0060363
1.54,0.17195577,0.15849,0.18801,0.23946,0.20788,-0.062639,-0.14742,-0.020139,0.14247,0.19428,-0.039646,-0.0033754,0.02671,-0.021272,0.0042273,-0.00087927,-0.025992,0.020939,0.01542,-0.021726,-0.024276,-0.0079249,-0.021295,-0.01009,0.01246,0.0038811
1.56,0.18467127,0.16741,0.23206,0.20816,0.23388,-0.010946,-0.21491,-0.005138,0.1663,0.24068,-0.0082861,0.00029724,0.0047983,-0.006528,0.0041646,0.0032615,-0.024161,0.016217,-0.0068146,-0.018789,-0.041936,-0.057483,-0.063209,-0.061622,0.015641,0.00081996
1.58,0.20337282,0.17573,0.28475,0.18225,0.24196,0.033804,-0.25478,-0.01396,0.1888,0.29136,0.0054854,-0.0012489,-0.0075422,0.012811,-0.0021573,-0.0049721,-0.0015124,-0.00025376,-0.033277,-0.042659,-0.050773,-0.07859,-0.072821,-0.066326,0.008054,-0.011854
1.6,0.24759546,0.17584,0.27502,0.17865,0.22557,0.059843,-0.24939,-0.022364,0.19404,0.27833,0.015513,-0.0080485,-0.016092,0.020618,-0.0083644,-0.010292,0.0207,-0.022791,-0.033155,-0.046855,-0.04064,-0.051474,-0.047204,-0.031939,-0.01049,-0.025484
1.62,0.06713606899999999,0.15563,0.15515,0.21649,0.21816,0.069848,-0.23432,-0.019748,0.16618,0.15577,0.023966,-0.017097,-0.022756,0.019973,-0.0029829,-0.018369,0.022357,-0.029719,-0.01592,-0.02799,-0.023224,0.0054799,-0.011269,-0.0018061,-0.020608,-0.0229
1.64,-0.3021123,0.13122,-0.056972,0.23508,0.21068,0.0584,-0.19578,-0.017484,0.12333,-0.060822,0.030636,-0.0070635,-0.015234,0.014616,0.00053412,-0.026354,0.0067355,-0.01646,0.0048792,-0.011754,-0.00070164,0.044955,0.019715,0.020629,-0.013261,-0.0039456
1.66,-0.4232858,0.090226,-0.29828,0.19173,0.20096,0.024498,-0.10504,-0.026608,0.075238,-0.3043,0.024092,0.0079414,-0.0040499,-0.00020538,-0.0012613,-0.013127,-0.0091876,-0.0029723,0.015756,0.018117,0.02901,0.056753,0.040427,0.042817,-0.0020041,0.015132
1.68,-0.40753636,0.038878,-0.46033,0.077955,0.21988,-0.014009,-0.012228,-0.036777,0.02417,-0.46108,-0.0058222,0.0062369,0.018412,-0.014281,0.0065161,0.0098083,-0.021251,0.014354,0.015398,0.031665,0.042341,0.034129,0.037494,0.041988,0.0084372,0.02871
1.7,-0.41675291,-0.0079078,-0.50016,-0.09928,0.25887,-0.029061,0.05345,-0.036011,-0.033418,-0.49747,-0.023858,0.0049511,0.042392,-0.02779,0.013649,0.012292,-0.028661,0.026324,0.010658,0.0055965,0.025841,-0.0082056,0.014964,0.015481,0.0077226,0.026868
