Time [s],Input force,A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,R1,R2
0.0,-0.003669885,-0.0053574,-0.0039473,-0.00058531,0.0010742,-0.001029,-0.0018146,-0.0023014,-0.0054571,-0.0031653,-0.0018694,-0.0043501,-0.0086376,-0.0012982,-0.00764,-0.011093,-0.010637,-0.0087547,-0.00057226,0.0022015,0.0020317,0.0027788,0.0018654,0.0012401,-0.0023145,-0.0017387
0.02,-0.003167397,-0.0088859,-0.005088,-0.0030042,-0.0014554,0.0013686,0.0018702,-0.0026617,-0.009135,-0.0049065,0.00048191,0.00092713,-0.0013294,-0.0045049,-0.0093305,-0.010121,-0.0071454,-0.008639,-0.0041573,-0.0042535,-0.0050475,-0.0075413,-0.0076872,-0.0090121,-0.0042479,-0.0027374
0.04,-0.002960784,-0.010114,-0.0045754,-0.0064156,-0.0024714,0.0039864,0.0031976,-0.0041474,-0.010861,-0.0045449,0.0027115,0.0041811,0.0056055,-0.0077763,-0.011873,-0.0085411,-0.0076829,-0.0060467,-0.0041426,-0.0092847,-0.0086303,-0.0097025,-0.010397,-0.0094773,-0.0021537,-0.0015471
0.06,-0.00258326,-0.010218,-0.0022418,-0.0082842,-0.0050966,0.0033544,0.0013343,-0.0053048,-0.010228,-0.0020437,0.002106,0.0056415,0.0058766,-0.0067845,-0.012783,-0.0078665,-0.0083102,-0.0045015,0.00044624,0.00095074,-0.00059438,-0.00023564,-0.00087382,-0.0005268,0.00072215,9.6401e-05
0.08,-0.002784606,-0.0065092,-0.00015545,-0.0040554,-0.0062458,0.00033479,-0.0019542,-0.0051897,-0.0071713,-0.00011247,0.00047846,0.0048891,0.0022737,-0.0025911,-0.010219,-0.0098522,-0.0055637,-0.006488,0.0041793,0.0088732,0.0084027,0.0097217,0.0086036,0.0079587,0.0021044,0.0017902
0.1,-0.003519753,-0.0023671,0.00012586,0.0018323,-0.0022968,-0.0041048,-0.0047515,-0.0043727,-0.0035162,-0.00084462,-0.0035627,0.0037454,-3.5489e-05,-0.00023078,-0.0058944,-0.0097586,-0.0050998,-0.0066193,0.0023844,0.0019397,0.0057243,0.007788,0.007377,0.0079083,0.00018543,0.00043041
0.12,-0.004163593,-0.00071738,-0.0014171,0.0039167,0.0021622,-0.0085079,-0.0066322,-0.0026642,-5.1455e-05,-0.0025119,-0.0093377,0.0032544,-5.1319e-05,-0.0010992,-0.0015593,-0.005674,-0.0081639,-0.0037432,-0.002177,-0.0037245,-0.0022713,-0.00096853,-0.0016759,-0.0005254,-0.0027689,-0.0023216
0.14,-0.003752121,-0.00071218,-0.0034222,0.002627,0.001674,-0.0093105,-0.0091783,-0.0016724,0.0015501,-0.0031378,-0.0096087,0.0027899,0.0021765,-0.0018229,0.0014682,-0.0023186,-0.0086622,-0.0043409,-0.0046404,-0.0041436,-0.0064814,-0.0082991,-0.01058,-0.01028,-0.0037065,-0.002707
0.16,-0.003226514,0.00078688,-0.0040151,-0.0013052,-0.0016824,-0.0062491,-0.0089665,-0.004088,0.002141,-0.0027748,-0.0056519,0.00092154,0.0031547,0.00045399,0.0018448,-0.0020859,-0.0044848,-0.0086325,-0.0037705,-0.005648,-0.007008,-0.0079109,-0.0092497,-0.0091803,-0.0027871,-0.0022403
0.18,-0.002491366,0.00057426,-0.0045882,-0.0063171,-0.0056311,-0.0023444,-0.0050766,-0.0065647,-0.00011525,-0.0033966,-0.003888,-2.6567e-06,0.0008066,0.0058807,0.00015115,-0.00094361,-0.0009076,-0.010982,-0.0018781,-0.0030949,-0.0037515,-0.0013692,-0.0018887,-0.00086521,-0.0011619,-0.00046228
0.2,-0.002486391,-0.0062682,-0.0049379,-0.010266,-0.010231,-0.0019603,-0.0013027,-0.0040464,-0.006675,-0.0043472,-0.0040632,0.0034637,0.001148,0.0076381,0.0010359,0.0026249,-0.0016983,-0.0076449,0.002683,0.0055727,0.004345,0.0045689,0.004846,0.0042336,0.0024269,0.0028819
0.22,-0.003833186,-0.012049,-0.0050788,-0.011354,-0.011762,-0.0036618,0.00099436,-0.0014763,-0.011488,-0.0053594,-0.0044777,0.0058528,0.0071673,0.003431,0.0065203,0.0021358,-0.0029686,-0.0016729,0.0059968,0.0077498,0.0080464,0.0074518,0.0076004,0.0065974,0.0032562,0.0034082
0.24,-0.005142521,-0.011152,-0.0061482,-0.0086831,-0.0092233,-0.004574,0.00060125,-0.0033111,-0.011047,-0.0063199,-0.0044916,0.0048379,0.011248,0.0011018,0.0086548,-0.00029352,-0.0022837,0.0041832,0.0015336,0.0017927,0.0030529,0.0061376,0.0058355,0.006561,-0.00036224,0.00083802
0.26,-0.005662275,-0.00605,-0.0062255,-0.0049828,-0.0068459,-0.0049519,-0.0035921,-0.0062295,-0.0058403,-0.0056793,-0.0035607,0.0033896,0.006855,0.0069658,0.0028528,0.0011877,0.00050534,0.0066964,-0.0035717,-0.0015154,-0.0025151,-0.00024688,-0.00020977,-0.0011087,-0.00262,-0.0016656
0.28,-0.004750072,-0.002616,-0.0060022,-0.0040228,-0.0033868,-0.0044686,-0.0093342,-0.0068828,-0.00079073,-0.0064647,-0.0032111,0.0014114,0.00095537,0.011781,-0.0016484,0.0024566,0.0070864,0.0042504,-0.0043607,-0.0043331,-0.0064513,-0.010172,-0.010302,-0.01223,-0.0034284,-0.0025652
0.3,-0.004216271,-0.0018854,-0.0049807,-0.0047694,0.0011816,-0.0055893,-0.01146,-0.0061495,0.00084851,-0.0062283,-0.0058593,0.00019808,0.00045939,0.0081012,0.0011129,0.0042472,0.011527,0.004381,-0.0037171,-0.0072885,-0.0082094,-0.01149,-0.012537,-0.012004,-0.0019822,-0.00073539
0.32,-0.003167397,-0.0020218,-0.0024824,-0.0019892,-0.00073032,-0.006794,-0.0096163,-0.0064116,-0.001485,-0.0028325,-0.0076124,0.00087887,0.0030193,0.00099919,0.0072999,0.0082893,0.0080097,0.010372,4.7759e-06,-0.0009376,-0.0017001,-0.00068105,-0.00035607,-0.00015354,0.0017358,0.0018847
0.34,-0.00239479,-0.0056853,-0.00084938,0.0010591,-0.0073187,-0.0083779,-0.0077407,-0.0067866,-0.007498,-0.00054805,-0.008136,-0.0012134,0.0016131,-0.0042256,0.011355,0.010231,0.0045981,0.014718,0.0044909,0.0093099,0.009071,0.011863,0.012872,0.010401,0.0021931,0.0012586
0.36,-0.001216564,-0.0077322,-0.0010786,0.00011178,-0.0072641,-0.009074,-0.0045291,-0.0074641,-0.0107,-0.0005442,-0.0092582,-0.0056166,-0.0029557,-0.002357,0.010001,0.009421,0.0089999,0.013755,0.0031012,0.0067829,0.0082948,0.012521,0.013487,0.011081,-0.00028488,-0.0010952
0.38,-0.001913959,-0.0081317,-0.0028856,-0.003603,-0.0028449,-0.0057968,-0.0031948,-0.0072837,-0.011279,-0.0021904,-0.0078969,-0.0059738,-0.008548,0.0030788,0.0046026,0.010363,0.017018,0.011499,-0.0034088,-0.005047,-0.0043996,-0.0031687,-0.0025013,-0.002583,-0.001279,-0.0014612
0.4,-0.003815627,-0.0093088,-0.004721,-0.0077227,-0.0026463,-0.0011999,-0.0050896,-0.0066841,-0.010067,-0.0046569,-0.0036191,-0.0020065,-0.010949,0.0040722,0.0025187,0.013461,0.019973,0.01201,-0.0043176,-0.0086185,-0.011732,-0.018199,-0.017886,-0.017911,-7.4972e-05,0.00012593
0.42,-0.00557126,-0.006204,-0.0059379,-0.0079236,-0.0046302,0.00024152,-0.0054999,-0.0093414,-0.0064367,-0.0065721,-0.00062117,0.0011289,-0.0032317,-0.00038555,0.006856,0.014837,0.015582,0.018442,0.00097108,-0.0019716,-0.0051088,-0.010996,-0.010163,-0.011379,0.00043008,0.0013178
0.44,-0.00571788,-0.0055912,-0.0066953,-0.0065559,-0.0038188,-0.0031171,-0.0065172,-0.01047,-0.0069676,-0.0069359,-0.001574,0.0019341,0.0061202,-0.0036248,0.009972,0.010501,0.0108,0.024102,0.0018834,0.004404,0.0054605,0.011329,0.012042,0.011008,-0.00053809,0.00027351
0.46,-0.001914544,-0.0098632,-0.0044848,-0.0048055,-0.0035311,-0.0074685,-0.0087526,-0.0069148,-0.010361,-0.0039772,-0.0043681,0.0026106,0.0075591,0.001724,0.0072549,0.0072739,0.012311,0.022872,0.0030838,0.0073338,0.0093052,0.017593,0.017631,0.01595,0.0015801,0.00064074
0.48,0.0008920103,-0.0097553,-0.00043262,-0.0015731,-0.0054204,-0.0092672,-0.0067306,-0.0043397,-0.0090102,-0.00044163,-0.0070107,0.0028784,0.0046002,0.010806,0.0029483,0.0094423,0.017779,0.018038,0.0051153,0.0060524,0.0051725,0.003127,0.0038829,0.001222,0.0039065,0.0025339
0.5,0.004127304,-0.0045516,0.0003751,0.0024362,-0.0062199,-0.0080821,-0.0042308,-0.006197,-0.0032889,-0.00057043,-0.0075735,0.0022871,0.0050643,0.013429,0.0045054,0.011166,0.01922,0.015196,-0.00034512,-0.0021766,-0.0049243,-0.011153,-0.0099112,-0.0089081,0.0015775,0.0015312
0.52,-0.001429031,-0.00035432,-0.00057307,0.0012438,-0.0029603,-0.00652,-0.0073736,-0.0064276,-0.0013582,-0.00028812,-0.0071503,0.00064109,0.0081164,0.010152,0.011448,0.012473,0.013545,0.01619,-0.0054708,-0.007582,-0.0092567,-0.010213,-0.0092633,-0.0077438,-0.0016253,-0.0010942
0.54,-0.003748609,-8.0612e-05,-0.0016161,-0.0052605,-0.0014649,-0.0065559,-0.010808,-0.004921,-0.003347,-0.00068289,-0.0067894,-0.002684,0.0048147,0.00833,0.017983,0.012981,0.0075952,0.015077,-0.0013424,-0.0012247,-0.0024238,0.00092857,0.00084474,-0.0024665,-0.0024558,-0.0020588
0.56,-0.004207198,-0.00080788,-0.0041076,-0.0064293,-0.0034936,-0.0061273,-0.0080565,-0.0057419,-0.003458,-0.0027449,-0.0057684,-0.0055127,-0.0021158,0.0094167,0.019466,0.013302,0.008579,0.009048,0.0015666,0.0051562,0.0042006,0.0067964,0.0068148,0.0044546,-0.0014867,-0.00163
0.58,-0.00592303,-0.002269,-0.0058294,-0.0027345,-0.0047912,-0.0038679,-0.0026993,-0.0059242,-0.0038268,-0.0042414,-0.0041293,-0.0059711,-0.0057896,0.010595,0.016683,0.014698,0.013295,0.0037778,-0.00092413,0.0010724,0.0012734,0.00071182,0.0020624,0.0041079,0.00019786,-7.4102e-05
0.6,-0.007606671,-0.0074334,-0.0059776,-0.0037849,-0.004403,-0.0023578,-0.00062155,-0.0034859,-0.0065611,-0.0064201,-0.0018825,-0.0025189,-0.0045635,0.0074464,0.014189,0.016824,0.013102,0.0029452,0.00032718,-0.0018324,-0.002409,-0.0055601,-0.0034635,-0.0030573,0.0020887,0.0014753
0.62,-0.009513021,-0.0095814,-0.0071501,-0.0084788,-0.0036514,-0.0017514,-0.0016129,-0.0012885,-0.0072861,-0.008009,-0.00016076,0.002514,0.0011887,0.0015525,0.012072,0.01649,0.0091836,0.0076524,0.0030854,0.0021993,0.00047419,-0.00069986,-0.00029717,-0.0033252,0.0025811,0.0022974
0.64,-0.008945271,-0.0034747,-0.0099761,-0.0087246,-0.003116,-0.00094234,-0.0020676,-0.003404,-0.0052876,-0.010763,0.0015723,0.0037582,0.0065442,-0.00074683,0.0082286,0.010433,0.0089336,0.013637,0.00093646,0.0020687,0.0012418,0.0038084,0.0034427,0.0030445,0.0001292,0.0014789
0.66,-0.005043897,0.0016512,-0.010964,-0.0082964,-0.003997,-0.00036798,-0.0023165,-0.0050652,-0.0019141,-0.012239,0.0026243,0.001782,0.0064237,0.0031923,0.0025438,0.0034169,0.011661,0.015489,-0.00072095,-0.00074653,0.0002767,0.0012825,0.0024688,0.0049903,-0.0018989,-0.00041052
0.68,-0.005772899,0.0014305,-0.0084779,-0.0096223,-0.0055362,-0.00095596,-0.0030123,-0.0029086,0.00057425,-0.0090667,9.2732e-05,0.0011969,0.0027487,0.0080316,-0.0031578,0.00064548,0.011295,0.016368,-6.1701e-05,0.00050237,-0.00019986,-0.0020706,-0.00057393,-0.0025502,-0.0017245,-0.00088387
0.7,-0.004763241,0.0013979,-0.005619,-0.0075599,-0.0055844,-0.0040323,-0.0027986,-0.00023097,0.00043072,-0.0058444,-0.005339,0.0021046,0.0022397,0.0060842,-0.0039049,0.0002719,0.009481,0.017215,-0.0026506,-0.0015571,-0.0033976,-0.0043995,-0.0044347,-0.0072776,-0.0018525,-0.0012303
0.72,-0.004804213,0.0033313,-0.0027211,-0.0034532,-0.0059389,-0.0073675,-0.001618,0.0011171,8.7244e-05,-0.0024601,-0.0089919,0.0027676,0.0039644,-0.00030428,0.00042414,0.00067499,0.0080227,0.014699,-0.0035796,-0.0044754,-0.0039753,-0.0028271,-0.0038657,-0.0019449,-0.00093276,-0.0010936
0.74,-0.001944103,0.0064806,-0.00087249,-0.00084836,-0.0085873,-0.0084566,-0.0021381,-0.00014672,0.0021137,-9.0529e-05,-0.0091118,0.0033725,0.0020199,-0.004473,0.0031517,0.0041829,0.0047101,0.009267,0.00094081,0.00085824,0.0001742,-0.00013675,1.3754e-05,0.00097966,0.00056677,0.00033804
0.76,0.000733099,0.0077507,-0.00046555,-0.0017316,-0.0070036,-0.0080259,-0.0047813,-0.00070183,0.0041816,0.0003451,-0.008208,0.0021523,-0.0022013,-0.004211,0.0020459,0.0067896,0.0033506,0.0006556,0.001664,0.0038668,0.0016233,0.0013854,0.0024184,0.00058096,-7.3096e-05,4.1144e-05
0.78,0.004397424,0.0053919,0.0014355,-0.0030973,-0.0016111,-0.0056006,-0.006225,-0.00044869,0.0035572,0.0012316,-0.0060973,0.00093517,-0.0039044,-0.002121,0.0019477,0.0059909,0.0046666,-0.0058002,-0.0023729,-0.0024553,-0.0028988,-0.000579,-0.00035451,-0.00068491,-0.0018159,-0.0011387
0.8,0.006916884,0.0014217,0.0042497,-0.0012248,-0.00071366,-0.0027772,-0.0047511,-0.00077128,0.0019063,0.0033328,-0.0017697,0.0031429,-0.0028327,-0.00027112,0.0031637,0.0041865,0.0022116,-0.0058066,-0.0019983,-0.0041897,-0.0034216,-0.0026337,-0.0034484,-0.00099934,-0.0025845,-0.0017937
0.82,0.00738718,-0.004436,0.008791,0.0046262,-0.0021262,-0.000843,-0.0012255,-0.0017612,-0.0017345,0.0072386,0.0020826,0.0064664,0.0020161,0.00096969,0.0049916,0.0019508,-0.0031055,-0.0030032,0.00066827,0.0016561,0.0003028,-0.00094234,-0.0012825,-0.0015481,-9.6826e-05,-9.8792e-05
0.84,0.009844305,-0.01023,0.01177,0.010914,0.00090475,0.00051808,0.0019514,-0.0028867,-0.0072528,0.010607,0.0025886,0.0063574,0.0088769,0.0034473,0.0046723,-0.0017412,-0.0068931,-0.0006229,0.00041547,0.0017759,0.00051993,0.0013785,0.0020618,-0.00083309,0.0022335,0.0015842
0.86,0.0135657,-0.0116,0.010151,0.012178,0.0069067,0.001214,0.0016258,-0.0032441,-0.010714,0.010596,0.0028586,0.0035366,0.01166,0.0092352,0.00035507,-0.0059095,-0.0063361,-0.0014168,0.0015838,0.00019537,0.002147,0.0040798,0.0040263,0.0049099,0.0015973,0.0010938
0.88,0.0143904,-0.0093687,0.0098185,0.010628,0.01212,0.0044145,-0.00041027,-0.0038373,-0.0091463,0.010193,0.0048062,-0.00015424,0.0097331,0.013386,-0.003374,-0.0073382,-0.003848,-0.006384,0.0026682,0.0039344,0.0049388,0.0042056,0.0034413,0.0044077,0.0016398,0.00099595
0.9,0.01225402,-0.0069473,0.010138,0.011323,0.015114,0.0098395,-0.002285,-0.0057525,-0.0058261,0.010786,0.0085436,-0.0025583,0.0050128,0.012025,-0.0032368,-0.0063551,-0.0048156,-0.0098836,-0.00066579,0.0020569,0.0018327,-0.00022073,0.00013699,-0.0021064,0.00041077,-0.00050064
0.92,0.01052063,-0.0044928,0.0087411,0.013293,0.016149,0.013073,-0.0013486,-0.0072964,-0.004727,0.010004,0.011679,-0.0011944,0.0012802,0.0042921,0.001832,-0.0036797,-0.0091244,-0.0085742,-0.0015519,-0.0025564,-0.00041532,-0.00016372,0.00066652,0.00018517,-0.00021061,-0.0011791
0.94,0.007935614,-0.006167,0.0073443,0.013311,0.015547,0.01129,0.0018151,-0.004958,-0.0060432,0.0078875,0.0099062,0.00064449,-0.0025763,-0.0055152,0.005524,-0.0014208,-0.01104,-0.00823,0.00086543,-0.0012086,0.0006745,0.0020668,0.0013134,0.0031077,0.00055667,0.00023185
0.96,0.006875327,-0.0099237,0.0050631,0.010282,0.013129,0.0084343,0.0043594,0.0011129,-0.0083299,0.0051799,0.0073799,-0.00078249,-0.0076003,-0.01029,0.0024448,-0.00077608,-0.0083069,-0.012008,0.00083822,0.00098776,1.9417e-05,-0.00047486,-0.0021003,-0.0018328,-0.0004583,5.467e-05
0.98,0.009937077,-0.0066234,0.0054424,0.006481,0.009699,0.0079026,0.0071789,0.0036234,-0.0053489,0.0052826,0.0069894,-0.0037427,-0.010647,-0.0094516,-0.0052058,-0.00088575,-0.0041615,-0.015322,-0.0009601,-0.0017161,-0.0013339,-0.0013698,-0.0015125,-0.0022259,-0.00058126,-0.0010607
1.0,0.01206145,0.00073411,0.010121,0.0039996,0.0044037,0.0095896,0.0077301,0.0025925,0.0012648,0.0098618,0.0083762,-0.0048873,-0.010742,-0.0085549,-0.011311,-0.003256,-0.0027454,-0.012359,-0.00092549,-0.0034453,-0.0011849,-0.0013015,0.00024584,0.0011008,-0.00066464,-0.00062447
1.02,0.01550834,0.0070767,0.016725,0.0042786,-0.0013827,0.009332,0.0063957,0.0049761,0.0072299,0.016236,0.00874,-0.0023148,-0.0069381,-0.0099513,-0.012189,-0.0068461,-0.005631,-0.0048303,0.0024027,0.0036081,0.0033447,0.0028288,0.0028067,0.0037231,0.0013658,0.0014758
1.04,0.01871085,0.010992,0.019714,0.010021,-0.0014436,0.0031134,0.0063957,0.0090241,0.011667,0.019469,0.0038643,3.6907e-05,-0.0013794,-0.012162,-0.011273,-0.012567,-0.0088657,0.0025708,0.0039444,0.0055217,0.0055747,0.0065257,0.0045515,0.0051272,0.0033864,0.0019101
1.06,0.02141703,0.012587,0.016851,0.016372,0.0048534,-0.0036925,0.0065474,0.012224,0.013555,0.016967,-0.0038568,-0.0014176,0.00080561,-0.01161,-0.013641,-0.017185,-0.0089782,0.0054512,0.00062768,-0.0010978,0.0018721,0.0025323,0.0020563,0.0039782,0.0012337,-0.0001328
1.08,0.0190793,0.016257,0.014016,0.01909,0.009827,-0.0048662,0.0053134,0.015187,0.017789,0.013835,-0.0062661,-0.0012478,-0.0025701,-0.0058232,-0.019437,-0.016246,-0.0063728,0.00015066,-0.0014116,-0.0021095,-0.0019462,-0.0031057,-0.00261,-0.0011186,0.00075809,-0.00029703
1.1,0.01753877,0.020768,0.0093968,0.016726,0.011732,4.7209e-05,0.0033329,0.015108,0.022291,0.0093315,-0.0013119,-0.00069295,-0.0051851,-0.0043703,-0.019062,-0.013649,-0.0043393,-0.008635,-0.0016304,-0.0021516,-0.0039206,-0.0070691,-0.0075388,-0.0074676,0.00016865,-0.0004217
1.12,0.01169856,0.024108,0.0030756,0.0092563,0.013203,0.0086928,0.0039161,0.012348,0.023932,0.0028403,0.0072844,-0.0015575,-0.0026317,-0.0089972,-0.012018,-0.010308,-0.0076177,-0.013073,-0.00099014,-0.0023122,-0.00034731,-0.00088599,-0.0020448,0.00010647,-0.00045871,-0.00075303
1.14,0.01170237,0.021085,0.0019749,1.3427e-05,0.012254,0.01587,0.0086126,0.011178,0.020517,0.0020786,0.014598,-0.0014401,-0.0027576,-0.011602,-0.0054718,-0.0056656,-0.014126,-0.013036,0.0011695,0.00095025,0.0042316,0.0070996,0.0066683,0.010036,0.0020166,0.00064154
1.16,0.001850453,0.0092602,0.0019694,-0.0036401,0.0069145,0.020998,0.016167,0.013688,0.01046,0.002488,0.01986,-0.0037852,-0.0073059,-0.0095769,-0.0022556,-0.0049748,-0.016025,-0.016563,0.0033778,0.0040108,0.003997,0.0042398,0.0050803,0.0053782,0.0027741,0.0016412
1.18,-0.01505853,0.00066605,-0.00061396,-0.00031643,0.0036775,0.022086,0.025788,0.016074,0.0033968,4.5355e-05,0.021254,-0.0073529,-0.010111,-0.0030378,-0.0021766,-0.0073873,-0.012292,-0.022018,0.0019751,0.0018375,0.0019829,0.00033053,0.00063836,0.00098214,0.00013837,0.00062979
1.2,-0.02303482,0.00011196,-0.0035108,0.0021455,0.0065298,0.019901,0.032163,0.016912,0.0027572,-0.0026198,0.019283,-0.0059502,-0.0091973,0.0022608,-0.0037167,-0.0083873,-0.01087,-0.022768,-0.0025155,-0.0049799,-0.0029714,-0.0051458,-0.0056353,-0.0021763,-0.00090627,7.9255e-05
1.22,-0.01764764,0.003439,-0.0058743,-0.00019348,0.0092064,0.019657,0.026603,0.019531,0.0056911,-0.0059398,0.019878,-0.0020903,-0.0021865,0.00014676,-0.0040943,-0.0071989,-0.014222,-0.019918,-0.00095146,-0.0026508,-0.0026105,-0.0036949,-0.0035424,-0.0020888,0.00094723,0.0009986
1.24,-0.014175,0.014042,-0.0067583,-0.0032536,0.011188,0.018968,0.015705,0.018616,0.016528,-0.0073793,0.020664,-0.0018289,0.0056565,-0.0040778,-0.0027402,-0.0079068,-0.017627,-0.015685,0.004386,0.0054633,0.0060415,0.0063293,0.0069746,0.0065908,0.003291,0.0024695
1.26,-0.007324552,0.028757,-0.005777,-0.0016879,0.012005,0.015682,0.0093852,0.014553,0.030963,-0.0058632,0.016667,-0.0042439,0.0052849,-0.0014415,-0.0062429,-0.011736,-0.015654,-0.01344,0.0034619,0.0041255,0.0076859,0.0094263,0.0092463,0.011331,0.0033085,0.0025115
1.28,-0.001729002,0.033945,-0.0035458,0.0026962,0.0092271,0.010742,0.0077898,0.016642,0.03525,-0.0034012,0.010616,-0.0048589,-0.002391,0.00285,-0.011155,-0.014574,-0.0099288,-0.013084,0.00029663,-0.00046995,0.00082855,0.002235,0.00091352,0.0044678,0.00096397,0.00071116
1.3,0.003934152,0.028406,-0.0036403,0.0040264,0.0049739,0.0038471,0.010985,0.023764,0.031024,-0.0028514,0.0025059,-0.0034274,-0.0084622,-0.0011667,-0.010341,-0.013459,-0.0074516,-0.011511,-0.0024535,-0.0036133,-0.0049934,-0.0076652,-0.008516,-0.0073969,-0.0027419,-0.002294
1.32,0.009021947,0.02254,-0.0044993,-0.00097151,0.0022951,-0.0018675,0.017741,0.027447,0.024742,-0.0037574,-0.0048386,-0.0014709,-0.0069575,-0.011169,-0.0079211,-0.0088476,-0.0090068,-0.0073616,-0.0063722,-0.0090619,-0.0086894,-0.011814,-0.011561,-0.010859,-0.004882,-0.003932
1.34,0.0146093,0.02312,-0.0015462,-0.0065492,-0.0051234,0.00092029,0.020265,0.024478,0.02099,-0.0020373,-0.001999,0.0011627,-0.0051742,-0.016975,-0.0084916,-0.0044679,-0.0093919,-0.0051015,-0.0039233,-0.0066557,-0.0060207,-0.0056681,-0.0048998,-0.0014858,-0.0016169,-0.0021065
1.36,0.0207726,0.025312,0.0059872,-0.0097197,-0.015305,0.0082731,0.016611,0.018501,0.022288,0.0053804,0.0072929,0.0020791,-0.0070059,-0.015358,-0.011061,-0.0047477,-0.0053595,-0.0079407,0.0036841,0.0043228,0.0034916,0.0045505,0.0041334,0.006298,0.0019659,0.00064469
1.38,0.02911998,0.023682,0.015437,-0.0067182,-0.013197,0.0091649,0.013095,0.014407,0.02301,0.014873,0.0095884,0.00083193,-0.0058805,-0.010584,-0.013693,-0.0069002,-0.0014483,-0.009592,0.0045318,0.0074093,0.0083929,0.0082275,0.0086082,0.0084753,0.0029946,0.001736
1.4,0.03566461,0.016867,0.025423,0.0074065,-0.00023752,0.0041684,0.011159,0.01492,0.018589,0.024937,0.0043934,-2.0645e-05,-0.0019125,-0.0066035,-0.013902,-0.0077851,-0.0020682,-0.0044457,0.00087378,0.00016213,0.0027604,0.0027979,0.0036599,0.0053173,0.0029582,0.0012002
1.42,0.04475445,0.0094773,0.037406,0.029253,0.010531,-0.00057196,0.0092207,0.015901,0.012123,0.038252,-0.00012657,-0.00055683,0.00085651,-0.0047742,-0.0088824,-0.008085,-0.0049087,0.0027554,-0.00037429,-0.0028941,-0.0024732,-0.0047209,-0.0046405,-0.0021243,-0.00038616,-0.0017206
1.44,0.04241614,0.0068584,0.045888,0.049735,0.022671,-0.00079839,0.0062544,0.012027,0.010319,0.047176,0.00048318,-0.00050811,0.00080902,-0.0017078,-0.0035705,-0.0087085,-0.0062471,0.004135,-0.0036719,-0.0026112,-0.0020284,-0.0037678,-0.0053621,-0.0046273,-0.0044181,-0.0059041
1.46,0.03379747,0.004737,0.04626,0.057971,0.037866,0.006829,0.0017482,0.004864,0.0083154,0.047429,0.0073307,0.001094,-0.00090291,0.0014662,-0.0022126,-0.0075611,-0.0050806,-0.00094649,-0.0070069,-0.0076739,-0.0052267,-0.0039363,-0.0042022,-0.0049009,-0.0040279,-0.0057693
1.48,0.02737488,-0.00066653,0.041322,0.051794,0.047893,0.022023,-0.00055083,-0.0016468,0.0022666,0.042185,0.021393,0.0031885,-0.00043452,0.0019497,-0.0018034,-0.0027647,-0.0034314,-0.0073422,-0.0014354,-0.0055862,-0.0039415,-0.0037557,-0.0029144,-0.0031762,0.00082767,-0.0014478
1.5,0.02609891,-0.0080028,0.032081,0.041795,0.051273,0.035892,0.0039075,-0.0065301,-0.0053398,0.032248,0.035824,0.0050877,0.0048136,-0.00031745,0.00095939,0.003686,-0.0031475,-0.011075,0.0054358,0.0050676,0.0065943,0.0022547,0.0032629,0.00303,0.0055455,0.0023562
1.52,0.02711325,-0.016249,0.019928,0.034018,0.050019,0.045037,0.014489,-0.0091436,-0.015903,0.01929,0.043602,0.0063944,0.0096908,-0.00063441,0.0042062,0.005953,-0.0037584,-0.011324,0.0042224,0.0064017,0.010571,0.0096971,0.010147,0.010208,0.0052867,0.0030225
1.54,0.02456511,-0.02702,0.0119,0.023389,0.046214,0.047474,0.025594,-0.0056457,-0.02858,0.010106,0.044958,0.0033316,0.0089815,0.0051443,0.0057131,0.0042681,-0.0037612,-0.0084413,0.0018757,0.0023992,0.0081778,0.012599,0.014201,0.013113,0.00033632,0.00035257
1.56,0.02638161,-0.02997,0.014198,0.012902,0.036953,0.044306,0.031513,0.0027539,-0.032217,0.013595,0.042627,-0.0022592,0.0037083,0.011112,0.0068447,0.0014448,-0.0028157,-0.0035049,-0.0014697,-0.00015405,0.0031292,0.0020092,0.0045316,0.0019375,-0.0050144,-0.0041842
1.58,0.02905326,-0.01813,0.023577,0.013834,0.023076,0.040806,0.030716,0.0069964,-0.017789,0.023857,0.039335,-0.0048584,-0.0019534,0.014028,0.0065415,-0.00061448,-0.00024137,0.0004482,-0.0081641,-0.0076353,-0.008448,-0.014044,-0.013193,-0.01431,-0.0047426,-0.0057237
1.6,0.03537078,0.0047999,0.028699,0.023284,0.013025,0.031076,0.025079,0.0076532,0.0065546,0.028651,0.030327,-0.004304,-0.0039796,0.010992,0.0066976,0.00069108,0.0016719,0.0016684,-0.0062678,-0.010861,-0.013201,-0.016976,-0.016267,-0.014956,-0.00062279,-0.001665
1.62,0.009590867,0.027785,0.020657,0.026387,0.012553,0.011075,0.013962,0.015001,0.027191,0.020413,0.012714,-0.0022347,-0.0033463,0.0027671,0.0083079,0.0042736,0.0015116,0.0014484,0.0039464,0.0017584,0.0013698,0.00015094,0.00077109,0.0028127,0.0018317,0.0025461
