,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
334,6.68,-0.035112,-0.0095542,-0.016274,-0.031102,-0.054036,-0.071321,-0.072054,-0.063719,-0.010161,-0.035721,-0.00067752,0.0016217,0.0064167,0.011763,0.019802,0.028907,0.0273,-0.0038468,-0.0040798,-0.0062835,-0.0031689,-0.0065742,-0.010513,-16.581,11.208,-17.481,-42.397,7.1025,12.75,2.3123,8.7083,-0.0020431,-0.0014955
335,6.7,-0.030738,-0.0065607,-0.021949,-0.033373,-0.043693,-0.075341,-0.078644,-0.061195,-0.0068637,-0.032917,-0.001585,-0.0015641,0.0047046,0.013658,0.021307,0.023672,0.01712,-0.0006116,-0.00067886,-0.0037609,-0.00012117,-0.0025561,-0.0076606,-16.813,10.62,-16.281,-41.523,5.7514,14.193,3.6298,5.711,0.00041478,-0.00030099
336,6.72,-0.042151,-0.0021489,-0.021535,-0.033699,-0.044198,-0.068349,-0.077641,-0.06947,-0.0021068,-0.038085,-0.0026592,-0.0029894,0.0028914,0.017578,0.020574,0.018595,0.010198,0.0032773,0.0057887,0.0034044,0.0072256,0.0037798,-0.00039857,-15.791,10.028,-13.978,-38.99,5.6783,15.77,5.0519,8.634,0.0018103,0.0010948
337,6.74,-0.064959,0.00062539,-0.011958,-0.032405,-0.048674,-0.056589,-0.069141,-0.084323,0.001135,-0.043541,-0.0024508,-0.0027625,0.0039819,0.019019,0.017702,0.013657,0.0079505,0.0035203,0.0073814,0.0060819,0.010855,0.0084205,0.0049142,-15.565,7.6315,-12.65,-36.496,5.1488,15.938,5.1657,4.9234,0.0018429,0.0020556
338,6.76,-0.084039,0.0014535,-0.00044559,-0.030756,-0.050315,-0.048362,-0.062434,-0.093094,0.002146,-0.044865,-0.0021195,-0.0036558,0.0073862,0.017068,0.012881,0.0078433,0.0069469,0.0021498,0.004322,0.0027422,0.0061965,0.0049018,1.718e-05,-16.16,4.4777,-13.295,-35.114,3.2322,14.142,3.8348,4.0729,9.3847e-05,0.0018772
339,6.78,-0.084885,0.0018943,0.0011023,-0.02453,-0.046999,-0.047075,-0.063697,-0.086371,0.0021653,-0.042173,-0.0026393,-0.0019409,0.009099,0.012408,0.006846,0.0029403,0.0046048,0.00054839,0.0027925,0.0012801,0.0021829,0.00039223,-0.0060609,-16.451,2.5548,-13.421,-33.404,1.386,13.177,3.1234,1.3486,-0.0012694,-0.00025964
340,6.8,-0.073545,0.0065935,-0.0038725,-0.016075,-0.035688,-0.05475,-0.067498,-0.070815,0.0064496,-0.032743,-0.0010294,0.0034064,0.0086323,0.0070018,0.00035733,-0.00092888,0.0020313,-0.0015486,0.00092528,-0.00073122,0.00082787,-0.0011864,-0.0054602,-15.512,1.427,-11.671,-30.882,0.93544,13.433,3.4986,-1.0558,-0.00019275,-0.0011151
341,6.82,-0.066262,0.012911,-0.0034216,-0.012142,-0.024714,-0.063756,-0.067021,-0.058181,0.013286,-0.026112,0.00019932,0.0072887,0.0076956,0.0018149,-0.004331,-0.0051297,-0.00051223,-0.00027627,-0.00053607,-0.0018109,0.0017026,-0.0010235,-0.0035825,-13.522,0.40942,-8.8409,-26.739,0.72869,13.448,4.8673,0.52109,0.0013174,-0.00028175
342,6.84,-0.0692,0.013612,0.0057831,-0.0086553,-0.025937,-0.058082,-0.062277,-0.051862,0.01361,-0.030872,-0.00023414,0.0085543,0.0049372,-0.0023148,-0.0062511,-0.010164,-0.0021384,0.0026365,0.0037058,0.0023846,0.0053162,0.0030254,-0.0011508,-12.921,-1.905,-7.2346,-23.103,-0.6354,12.609,5.2398,-4.0271,0.0016972,0.00075771
343,6.86,-0.077102,0.0052168,0.015586,-0.0046585,-0.03372,-0.043887,-0.051655,-0.055607,0.0048495,-0.040902,-0.00039345,0.0052333,0.0021652,-0.0058853,-0.0095418,-0.013666,-0.0047408,0.00054294,0.0045007,0.0028836,0.0049174,0.0036272,-0.00039674,-12.782,-4.9674,-7.1868,-20.664,-3.5527,10.037,4.6089,-4.7175,-0.00087234,-0.00012703
344,6.88,-0.08137,-0.0044499,0.012976,-0.0012528,-0.034368,-0.034736,-0.038075,-0.060676,-0.0045095,-0.04576,-0.0004338,-0.0022244,-0.0014701,-0.0089003,-0.014418,-0.015027,-0.0096019,-0.0022066,-0.00057313,-0.00033396,0.0027283,0.00094041,-0.001736,-13.036,-7.0193,-7.4849,-19.258,-7.331,6.8278,4.6309,-10.169,-0.0031943,-0.0016783
345,6.9,-0.07201,-0.0065307,-0.0020929,-0.001965,-0.025072,-0.029109,-0.032902,-0.053678,-0.0073481,-0.042271,3.2736e-05,-0.0088399,-0.0083546,-0.01015,-0.016933,-0.018349,-0.014606,-0.00056061,-0.0018606,-0.0016505,0.00068248,-0.0011265,-0.0044569,-12.981,-7.6014,-6.7592,-17.499,-9.3263,5.0991,5.2186,-12.492,-0.00033037,-0.0006944
346,6.92,-0.051926,-0.0030836,-0.016147,-0.012209,-0.0094932,-0.026455,-0.035588,-0.036246,-0.0026965,-0.032825,-0.0011366,-0.011972,-0.014934,-0.012663,-0.016829,-0.023794,-0.018377,0.0010611,0.0013501,-0.00090953,-0.0017175,-0.0022494,-0.0052254,-11.48,-7.27,-4.9729,-14.756,-9.6861,4.4636,6.646,-12.576,0.0020884,0.00023376
347,6.94,-0.037441,0.0044261,-0.018421,-0.022349,0.0016948,-0.024665,-0.033795,-0.020536,0.0054362,-0.024675,-0.0028639,-0.010526,-0.019728,-0.017407,-0.017918,-0.027202,-0.020879,0.0014995,0.0026532,0.0007507,0.0025001,0.0018915,0.00078404,-11.148,-8.0116,-3.7208,-12.241,-10.63,2.9958,7.0869,-16.727,0.0016402,0.0011402
348,6.96,-0.037958,0.010351,-0.011036,-0.022391,-0.0034648,-0.01631,-0.021302,-0.01653,0.011199,-0.028124,-0.0034268,-0.0093751,-0.021563,-0.023925,-0.021943,-0.028007,-0.025229,0.001244,0.0011186,0.00072576,0.0049537,0.0042507,0.0036473,-10.809,-10.904,-3.4812,-9.3453,-12.645,0.41887,6.1045,-17.004,0.00036381,0.00041256
349,6.98,-0.046674,0.01085,0.0017868,-0.015305,-0.019353,-0.0059192,-0.0039688,-0.017264,0.01125,-0.03952,-0.001093,-0.010687,-0.020116,-0.029898,-0.027616,-0.028507,-0.026914,-0.00034494,0.0010205,0.00033049,0.0015583,0.00075737,-0.0010868,-9.3721,-13.613,-3.2324,-5.8364,-14.125,-2.3375,5.5302,-22.163,-0.0023001,-0.002465
350,7.0,-0.046319,0.0051518,0.016417,-0.0068396,-0.028573,6.4328e-05,0.0086184,-0.011284,0.004118,-0.045376,0.0022355,-0.0083728,-0.020171,-0.03333,-0.033458,-0.032677,-0.024829,-0.0027312,-0.0013215,-0.0010034,-0.0021607,-0.0029327,-0.003746,-7.8675,-13.925,-1.3156,-2.4354,-13.896,-3.3274,5.6696,-21.808,-0.0025639,-0.0027229
351,7.02,-0.027305,-0.0051608,0.019647,-0.00034888,-0.022462,-0.0016407,0.010847,0.0064434,-0.006197,-0.036553,0.0029211,-0.0032408,-0.021016,-0.032922,-0.038979,-0.037727,-0.024591,-0.0016057,-0.0046933,-0.0036087,-0.0042152,-0.005146,-0.0035325,-5.8633,-12.613,0.080662,-0.28594,-12.946,-3.9676,6.4603,-22.594,0.00077212,0.00090299
352,7.04,-0.0006512,-0.014434,0.0024989,0.0053767,-0.0068037,-0.0080523,0.0080561,0.027664,-0.015118,-0.018758,0.0023246,-0.00025517,-0.019933,-0.032439,-0.041364,-0.041951,-0.027943,0.0030213,-6.5685e-05,0.00077895,0.00086556,-0.00064156,0.0011954,-4.7528,-11.789,0.39696,0.91585,-12.52,-4.9488,7.1072,-24.787,0.0021199,0.0030292
353,7.06,0.013953,-0.017763,-0.021838,0.00716,0.0099846,-0.0093292,0.0090162,0.03799,-0.017848,-0.0022558,-0.00084523,-0.0016244,-0.016035,-0.034855,-0.040855,-0.044294,-0.035265,0.0024556,0.0037372,0.0047953,0.0070586,0.003892,0.0063329,-4.9958,-12.964,-0.39165,1.5617,-13.868,-6.6986,6.1773,-24.596,-0.001089,0.00079975
354,7.08,0.008462,-0.0094196,-0.033148,0.002687,0.02281,0.002902,0.015838,0.031345,-0.0091032,0.00942,-0.0015629,-0.0055377,-0.013228,-0.034668,-0.039947,-0.043832,-0.045832,-0.0030214,-0.0026003,-0.00065391,0.0018108,-0.00016061,0.0033082,-4.5099,-14.904,-0.98183,3.3898,-15.311,-9.6897,5.336,-29.703,-0.0042383,-0.0027629
355,7.1,-0.0044485,0.005443,-0.019516,-0.0091922,0.025493,0.029935,0.023532,0.017117,0.0054035,0.012819,0.001504,-0.0079601,-0.01462,-0.030418,-0.036921,-0.044,-0.054309,-0.0042449,-0.0070295,-0.0048716,-0.0067291,-0.0063065,-0.0038296,-2.6322,-15.561,1.3602,7.2659,-14.762,-10.733,5.0527,-27.488,-0.0021835,-0.0031154
356,7.12,-0.0094072,0.013873,0.0091191,-0.019352,0.019583,0.055575,0.031714,0.0056979,0.013054,0.0089302,0.0028165,-0.0070287,-0.018347,-0.024414,-0.032764,-0.047503,-0.05692,-0.00088127,-0.0016463,-0.0027616,-0.0085835,-0.0078399,-0.0059865,-0.23521,-14.681,4.0031,11.026,-12.965,-10.9,5.829,-28.054,0.001478,-0.00034597
357,7.14,0.0017802,0.0093239,0.025121,-0.008464,0.013527,0.060308,0.04063,0.0045571,0.0077923,0.0043801,0.0013146,-0.0057444,-0.018021,-0.020522,-0.032215,-0.050434,-0.057352,0.0023838,0.0042005,0.0038189,0.0027795,0.0030104,0.0064707,1.9792,-13.474,5.0678,13.14,-11.166,-12.026,6.1978,-27.909,0.0020555,0.0018105
358,7.16,0.028542,-0.00081408,0.016257,0.020912,0.014757,0.042858,0.045212,0.022225,-0.00226,0.0090557,-0.0011925,-0.0050264,-0.013471,-0.02144,-0.034712,-0.049569,-0.059285,0.0043752,0.0044873,0.01001,0.015126,0.013756,0.019022,2.8532,-13.24,4.5538,13.997,-10.061,-14.292,5.2157,-27.205,0.00051685,0.0017003
359,7.18,0.059119,-0.0049307,-0.0007592,0.043838,0.028039,0.018555,0.040343,0.052838,-0.0057379,0.029591,-0.00042405,-0.0048816,-0.009943,-0.023583,-0.037686,-0.046191,-0.060903,0.0013596,-0.00027349,0.0063347,0.0064867,0.0045829,0.0093423,3.3106,-13.862,4.017,15.398,-8.8975,-17.185,4.0177,-30.525,-0.0030518,-0.00085024
360,7.2,0.082154,-0.0014423,-0.00011436,0.046604,0.046516,0.0084497,0.030692,0.081668,-0.0018282,0.055731,0.0025374,-0.0025043,-0.0097196,-0.027339,-0.037636,-0.043556,-0.057676,-0.0044393,-0.0072181,-0.0039432,-0.0082761,-0.011365,-0.0055005,4.9409,-13.365,5.1314,17.809,-6.7148,-18.802,3.0852,-26.974,-0.0025761,-0.0020554
361,7.22,0.081156,0.0025806,0.016434,0.038153,0.052892,0.020084,0.031508,0.082843,0.0020678,0.065641,0.0053781,0.0040704,-0.011878,-0.029547,-0.035388,-0.042221,-0.047934,-0.0045727,-0.011513,-0.0094277,-0.013406,-0.016765,-0.0091633,6.851,-11.041,7.1674,19.531,-4.0168,-18.209,4.1208,-26.892,0.001423,0.00041497
362,7.24,0.058681,0.0023318,0.02632,0.032149,0.040546,0.046822,0.046751,0.053119,0.0026495,0.054053,0.0054988,0.0081637,-0.013238,-0.028267,-0.03559,-0.038863,-0.040347,0.0014033,-0.0035963,0.0011321,-0.0016124,-0.0028037,0.0032218,8.0453,-9.4585,8.2262,19.748,-2.3537,-17.567,4.8255,-24.039,0.001995,0.0014427
363,7.26,0.042179,-0.00036722,0.022988,0.029595,0.025826,0.072319,0.063005,0.023152,0.00014392,0.03979,0.0013739,0.0054102,-0.012295,-0.028785,-0.035776,-0.032873,-0.037802,0.0028951,0.0067776,0.012951,0.015152,0.015592,0.018834,7.9573,-8.8331,7.127,18.954,-1.2568,-19.279,3.7844,-23.507,-0.0015279,-0.00097525
364,7.28,0.046979,-0.0028214,0.01026,0.023096,0.033319,0.078037,0.067059,0.017938,-0.0030279,0.048334,-0.00096355,-0.0020047,-0.0098313,-0.031199,-0.031945,-0.026896,-0.036517,-0.0024745,-0.0016417,0.0045806,0.0073245,0.007831,0.01127,6.9469,-8.2318,5.1446,18.31,-0.14512,-21.963,1.9328,-25.383,-0.0044411,-0.0029816
365,7.3,0.07363,-0.001507,-0.0060796,0.011866,0.056256,0.0691,0.053967,0.045125,-0.0014962,0.072372,0.00047189,-0.007826,-0.012995,-0.028665,-0.024561,-0.022213,-0.035804,-0.0038906,-0.011115,-0.0060656,-0.011365,-0.011763,-0.0059437,7.2462,-7.0395,4.7898,18.415,2.5059,-22.478,1.1989,-21.585,-0.0020563,-0.0017279
366,7.32,0.099908,0.0019281,-0.017406,0.0077725,0.066709,0.053995,0.042555,0.076505,0.0024883,0.084005,0.0022808,-0.008271,-0.021017,-0.019927,-0.018408,-0.019799,-0.032431,-0.0011161,-0.006223,-0.005506,-0.01489,-0.015944,-0.0094499,8.7156,-4.8871,6.4923,19.492,7.2785,-20.468,1.3385,-20.445,0.0017558,0.00053962
367,7.34,0.10446,0.0032461,-0.012534,0.017445,0.053406,0.039521,0.050208,0.082539,0.0036017,0.069147,0.0010757,-0.0064196,-0.022922,-0.013687,-0.015077,-0.018667,-0.026489,0.0016818,-0.00014899,0.001505,8.9648e-05,-0.0012235,0.0052211,10.408,-3.8173,8.6188,21.618,11.692,-18.866,1.0987,-14.219,0.0025244,0.0012018
368,7.36,0.099583,0.0024607,0.012498,0.028748,0.024303,0.03968,0.064176,0.075979,0.0020729,0.037747,-0.001844,-0.0075079,-0.016194,-0.012432,-0.012562,-0.014701,-0.022997,0.0037256,0.0029577,0.009068,0.016988,0.015834,0.02148,11.578,-4.1829,9.1735,23.611,15.759,-18.84,-0.32738,-12.389,0.00088695,0.00099104
369,7.38,0.094076,-0.00037309,0.036315,0.029799,0.0027901,0.045582,0.072522,0.07071,-0.00044294,0.017715,-0.0014371,-0.0079887,-0.0075222,-0.013227,-0.0094246,-0.0069776,-0.021501,0.0013082,0.00020597,0.0045672,0.0056476,0.0056521,0.010332,11.027,-4.5005,8.0273,24.256,20.093,-18.527,-3.13,-9.8755,-0.00069006,-4.2896e-05
370,7.4,0.089423,0.0012225,0.034124,0.024925,0.0060218,0.04602,0.068166,0.073179,0.0016571,0.021623,0.0008132,-0.0014273,-0.0045799,-0.011929,-0.0070858,-0.00048049,-0.015529,-0.0028566,-0.0065371,-0.0068924,-0.015658,-0.014429,-0.0094584,10.737,-2.916,7.4458,23.489,24.962,-16.732,-4.8343,-4.059,0.00024305,0.00013533
371,7.42,0.087848,0.0082451,0.0089302,0.017514,0.02752,0.039627,0.054432,0.078152,0.0080544,0.042024,0.0016479,0.0065938,-0.0028993,-0.0068689,-0.005916,0.00060784,-0.0039584,-0.0028893,-0.0083162,-0.0081971,-0.013707,-0.012807,-0.0075154,11.47,-0.31721,8.2173,23.239,30.418,-12.978,-4.9345,-1.367,0.0017841,0.00026716
372,7.44,0.080071,0.011722,-0.013691,0.0087904,0.045835,0.033531,0.045353,0.070203,0.011993,0.058508,0.0011894,0.0092027,0.0040657,-0.00251,-0.0031368,-0.00087325,0.0072344,0.0017965,-0.00027896,0.0027083,0.0026003,0.0026066,0.0068403,12.61,1.1878,9.7192,23.918,35.666,-9.2878,-4.6335,6.44,0.0019159,0.0003438
373,7.46,0.062494,0.010321,-0.01232,0.0044126,0.043906,0.042954,0.040586,0.054163,0.01087,0.051626,-3.8456e-05,0.0065272,0.010066,0.0024215,0.00032485,0.0038728,0.010467,0.0043805,0.010035,0.011295,0.013591,0.013729,0.015834,12.662,0.07334,10.121,24.903,39.413,-8.275,-5.8249,7.7304,-0.00017436,0.0004855
374,7.48,0.035978,0.0056152,0.0067867,0.0075566,0.03101,0.055793,0.044839,0.030609,0.0056618,0.031671,-0.00032582,0.0017402,0.012621,0.0081063,0.0058024,0.013738,0.0071008,-0.0015174,0.001427,0.0017325,0.00057884,0.0033388,0.0056473,12.129,-1.8198,9.4431,25.793,42.434,-8.1269,-8.1507,11.512,-0.0031516,-0.0017932
375,7.5,0.012116,0.0021988,0.021308,0.018083,0.022438,0.055743,0.050876,0.012567,0.0025113,0.018535,0.00070006,-0.00017231,0.010754,0.013079,0.01828,0.017533,0.0084957,-0.0055091,-0.011762,-0.011358,-0.018974,-0.013719,-0.0116,12.403,-2.0777,9.9898,26.359,46.33,-6.4203,-9.6553,15.548,-0.0010049,-0.0017863
376,7.52,0.011913,0.0012497,0.020608,0.028648,0.02274,0.043607,0.039082,0.019639,0.0015093,0.016896,0.00048351,0.00074949,0.0061585,0.020755,0.027289,0.017375,0.013504,-0.0010639,-0.0040681,-0.0071292,-0.013965,-0.0092473,-0.0099261,13.11,-0.38727,11.699,26.713,50.714,-2.6542,-9.5143,18.852,0.0026679,0.00043861
377,7.54,0.026926,-0.0010859,0.011556,0.032073,0.032531,0.019548,0.021141,0.035928,-0.0010442,0.028133,-0.0033187,0.0015159,0.0058287,0.027684,0.028464,0.020117,0.017077,0.0028092,0.0071518,0.0051621,0.0062616,0.0086914,0.0090528,13.558,2.1282,12.969,26.199,55.342,0.43228,-8.8121,26.448,0.0021811,0.00081139
378,7.56,0.032858,-0.0026165,0.0041805,0.031863,0.040268,0.0017205,0.010631,0.043286,-0.0020973,0.034519,-0.0060983,-0.00014672,0.011403,0.028228,0.029587,0.02465,0.024608,0.003775,0.0059207,0.0092754,0.015462,0.017078,0.018938,12.838,2.1131,12.179,25.318,57.668,1.2821,-9.8713,26.169,0.00075465,0.0012303
379,7.58,0.015935,-0.001669,0.00075149,0.030572,0.032951,0.0035459,0.011546,0.03389,-0.00051897,0.019701,-0.0043859,-0.003103,0.016809,0.025057,0.031523,0.031018,0.033432,0.0016961,5.438e-05,0.0013673,-0.00025059,0.0036018,0.0028341,11.33,1.3137,10.245,23.582,58.962,1.1647,-11.728,29.838,-4.4819e-05,0.0011982
380,7.6,-0.011341,0.0027119,0.0056915,0.022846,0.017165,0.018051,0.020432,0.01128,0.0031807,-9.6734e-05,-0.0021173,6.2039e-05,0.01703,0.023997,0.031937,0.037395,0.043521,-0.0031107,-0.0046866,-0.010423,-0.020767,-0.015281,-0.017964,10.496,1.7802,9.4328,21.67,61.027,2.1728,-12.349,31.043,0.00044214,0.00025693
381,7.62,-0.026532,0.0088073,0.017757,0.0070829,0.0063869,0.030573,0.021418,-0.0069949,0.0092408,-0.010928,0.00036822,0.0073553,0.015519,0.023932,0.03134,0.040084,0.055024,-0.0037161,-0.0045216,-0.0088917,-0.015035,-0.0096352,-0.011986,10.52,3.6867,9.8717,20.146,62.349,5.0364,-11.848,33.836,0.0010603,-0.00045074
382,7.64,-0.02896,0.012185,0.020024,-0.0064099,0.0039385,0.027323,0.01418,-0.011782,0.013402,-0.011411,0.0016846,0.010259,0.015233,0.023506,0.031251,0.042034,0.061607,0.0013404,0.0043412,0.0047107,0.0075794,0.012405,0.009496,10.12,6.3155,10.085,18.179,64.419,7.6066,-10.835,38.695,0.001399,-0.00068791
383,7.66,-0.021614,0.012521,0.0059383,-0.0087794,0.0036804,0.012838,0.0048514,-0.0019476,0.013103,-0.0097482,-0.00053543,0.0099521,0.014678,0.023358,0.035068,0.044745,0.063882,0.0050956,0.011897,0.010095,0.014393,0.019115,0.014324,9.1864,7.1966,8.2039,15.82,64.721,7.351,-10.954,36.014,0.0017714,0.00077287
384,7.68,-0.011504,0.010507,-0.0085161,-0.0018213,0.0040517,-0.0056487,0.00027407,0.012327,0.010845,-0.01028,-0.0030524,0.0064631,0.014549,0.022707,0.040351,0.048566,0.062646,0.001139,0.0040094,0.0008448,-0.0018799,0.0026837,-0.00049829,7.2944,6.7422,5.8282,13.127,62.303,5.8353,-12.05,37.465,-1.3751e-05,0.0011011
385,7.7,-0.0060753,0.010291,-0.0082178,0.0043886,0.001772,-0.019587,0.00034248,0.018574,0.010197,-0.014956,-0.0034427,-0.00072352,0.01382,0.025507,0.042097,0.052842,0.059285,-0.0055089,-0.0095943,-0.01236,-0.019484,-0.016085,-0.016653,6.5254,6.0938,4.8069,11.237,60.641,5.8402,-11.942,34.532,-0.00056832,-0.00069527
386,7.72,-0.0046283,0.014973,0.0076917,0.0011527,-0.010314,-0.018727,-0.0043344,0.015514,0.014405,-0.026737,-0.0030969,-0.0061304,0.012053,0.031843,0.043228,0.050463,0.058024,-0.004902,-0.0076222,-0.012248,-0.017559,-0.014495,-0.016226,6.6632,6.708,5.7363,10.232,59.726,7.2772,-10.645,35.882,-1.0732e-05,-0.0020328
387,7.74,-0.013625,0.019342,0.02681,-0.0050006,-0.023795,-0.012989,-0.0062784,0.0014562,0.019017,-0.037163,-0.0031398,-0.0058712,0.011025,0.037163,0.043313,0.045134,0.059059,-0.00038381,0.0038676,5.3313e-05,0.0012762,0.0048273,0.00018602,7.1605,8.4165,6.5536,8.825,59.252,9.671,-9.2802,37.75,0.0002454,-0.0021835
388,7.76,-0.027011,0.017867,0.032463,-0.0031313,-0.028483,-0.011158,-0.0035623,-0.015744,0.018253,-0.039425,-0.0033325,-0.00049075,0.011156,0.038009,0.042419,0.044034,0.05822,0.0034692,0.0074688,0.0072476,0.012738,0.016403,0.012173,6.7796,8.8676,5.1952,6.3691,57.795,10.366,-8.853,34.742,0.0027755,0.001176
389,7.78,-0.029801,0.011613,0.018113,0.0028445,-0.023429,-0.011407,-0.0073458,-0.022725,0.012318,-0.031179,-0.003538,0.0047917,0.015201,0.03268,0.043028,0.046412,0.052928,0.0040115,0.0044889,0.004025,0.003375,0.0067344,0.0050149,3.8598,8.7745,2.387,2.5959,53.692,9.1193,-9.1171,34.37,0.0022794,0.0027724
390,7.8,-0.024439,0.0035512,-0.0034205,0.0039594,-0.0068275,-0.016798,-0.018229,-0.02104,0.0039577,-0.011394,-0.0021515,0.0058073,0.020908,0.025977,0.04036,0.047852,0.047168,-0.00095921,0.00048119,-0.0046621,-0.010217,-0.0070153,-0.010697,1.9142,9.1769,-0.43769,-1.2746,49.137,8.3286,-8.9604,28.47,-0.0016961,0.00024074
391,7.82,-0.018441,-0.0013888,-0.014058,-0.0010388,0.011216,-0.022014,-0.031466,-0.019183,-0.0010025,0.0077811,0.0012838,0.0058516,0.024276,0.024904,0.034994,0.044213,0.045097,-0.0062846,-0.0063519,-0.010343,-0.011337,-0.0090431,-0.014538,1.5215,10.479,-0.88449,-3.962,45.505,8.5648,-7.6097,28.22,-0.0043186,-0.0029684
392,7.84,-0.021899,-0.002378,-0.014498,-0.0051074,0.013404,-0.019108,-0.037132,-0.027594,-0.0025033,0.01314,0.0044235,0.010099,0.020856,0.029183,0.030863,0.036308,0.046053,-0.0048446,-0.006166,-0.0061326,-0.0027675,-0.0015485,-0.0052798,1.2681,11.834,-0.31761,-5.9347,42.761,10.089,-5.6449,26.241,-0.0033768,-0.0038567
393,7.86,-0.036635,-0.0042122,-0.007892,-0.0054946,0.00051007,-0.011042,-0.030443,-0.044238,-0.0047198,0.0065104,0.0059642,0.013992,0.016024,0.032098,0.029955,0.030267,0.044318,0.0017804,0.0047644,0.0016122,0.0043182,0.0047066,0.00093685,0.70039,11.149,-1.1206,-7.2874,39.301,10.508,-4.508,23.215,0.001163,0.00048886
394,7.88,-0.045668,-0.0094546,0.0039255,-0.0034095,-0.015409,-0.0059863,-0.022324,-0.053968,-0.010712,-0.0033217,0.0052342,0.012664,0.017401,0.028584,0.030535,0.029788,0.034849,0.004486,0.0079157,0.0048857,0.0044814,0.0056203,0.00078677,-0.83426,9.7856,-3.4674,-10.165,33.695,8.3929,-4.5738,21.429,0.0027573,0.0039523
395,7.9,-0.034119,-0.01637,0.0051098,-0.00068302,-0.022531,-0.013188,-0.022466,-0.047445,-0.017422,-0.0058845,0.0023114,0.009182,0.021398,0.021675,0.029137,0.031416,0.022197,0.0018699,0.0023005,0.0037794,0.0032652,0.0052936,0.0022967,-2.8926,9.8254,-6.0234,-13.729,27.657,6.5521,-4.3119,14.318,0.00070476,0.0030534
396,7.92,-0.0077588,-0.017457,-0.0084062,-0.0019485,-0.019323,-0.027699,-0.030794,-0.027054,-0.01756,-0.0025655,-0.00039268,0.0057069,0.020362,0.01968,0.025433,0.029195,0.013172,-0.00088997,0.00070651,0.0010002,0.0025486,0.0025058,0.0012134,-4.3915,11.131,-7.4745,-16.52,22.847,6.0038,-2.5956,12.995,-0.0023553,-0.00050966
397,7.94,0.014624,-0.011143,-0.021863,-0.010394,-0.013239,-0.040999,-0.03686,-0.0096771,-0.010908,0.00065116,-0.001582,0.0043197,0.013275,0.02322,0.02145,0.021133,0.01237,-0.0026684,0.0002442,-0.0022256,-0.00048077,-0.003109,-0.0039477,-5.1682,12.091,-7.5782,-19.024,19.27,5.9611,-0.30923,8.0881,-0.0034836,-0.003319
398,7.96,0.022042,-0.0031757,-0.023781,-0.020077,-0.015561,-0.042077,-0.033541,-0.0067625,-0.0023283,-0.0021893,-0.0012269,0.0034438,0.0087282,0.024067,0.018797,0.013234,0.014932,-0.0023899,-0.003966,-0.006091,-0.0039937,-0.006366,-0.0069849,-5.5721,11.544,-8.3439,-20.642,14.912,5.3504,1.2915,5.5622,-3.5104e-05,-0.00086939
399,7.98,0.012237,0.00049517,-0.013151,-0.029484,-0.031391,-0.027319,-0.026387,-0.017037,0.0014195,-0.016017,-0.00087368,-0.0015383,0.0089095,0.019688,0.013114,0.012597,0.011541,0.00093322,-0.0031781,-0.0053589,-0.0052471,-0.0062186,-0.0065659,-7.0979,10.136,-9.7156,-22.632,8.5483,4.3497,1.7012,2.9631,0.0032599,0.0028456
400,8.0,-0.0048221,-0.0021951,-0.0015072,-0.03744,-0.047733,-0.016022,-0.016802,-0.032611,-0.0018411,-0.028833,-0.0011955,-0.0048934,0.0087269,0.011434,0.0073207,0.014342,0.0043382,0.0039415,0.0069647,0.0041192,0.004055,0.0023552,0.0014446,-8.6335,8.5845,-11.186,-24.792,2.515,3.4752,1.5513,-2.6373,0.0023397,0.0028216
401,8.02,-0.0089453,-0.0072726,-0.0028645,-0.035811,-0.051532,-0.017257,-0.014119,-0.036887,-0.0078016,-0.028803,-0.0006997,-0.00021497,0.0052048,0.0026955,0.0050055,0.011303,0.00073856,0.0021943,0.0081134,0.0093424,0.012964,0.010895,0.0089789,-9.5423,8.3892,-12.239,-25.973,-1.6898,3.0986,2.6757,-2.7647,-0.00143,-9.7199e-05
402,8.04,0.0050614,-0.011145,-0.017518,-0.027373,-0.039106,-0.027776,-0.023858,-0.023986,-0.01223,-0.015446,0.0025865,0.0070672,-0.0016012,-0.0024658,0.0031985,0.0051223,-0.00050877,-0.0014934,-0.0010698,0.0021984,0.0082358,0.0058165,0.005272,-9.9618,8.8658,-11.422,-25.72,-4.1517,3.2158,4.7459,-7.288,-0.0029855,-0.002471
403,8.06,0.017766,-0.011503,-0.030173,-0.022665,-0.020169,-0.039898,-0.034319,-0.0098444,-0.012821,0.00097547,0.0056945,0.009333,-0.0070975,-0.0057157,0.00058738,0.0010296,-0.002035,-0.0012705,-0.0039937,-0.0054337,-0.0039746,-0.0072917,-0.0063069,-9.9286,7.448,-10.552,-25.104,-7.0021,2.6792,5.7726,-7.7532,-9.7833e-05,-0.00027576
